Account Number,Balance Date,Transaction Value,Balance
12560453,05/02/2023,71.33,455.98
12560453,08/02/2023,47.58,503.56
12560453,08/02/2023,-55.71,447.85
12560453,13/02/2023,-49.05,398.8
12583269,31/01/2023,,910.46
12583269,02/02/2023,125.46,1035.92
12583269,03/02/2023,-118.33,917.59
12583269,04/02/2023,-129.11,788.48
12583269,05/02/2023,80.89,869.37
12583269,14/02/2023,63.34,932.71
12666385,31/01/2023,,554.24
12666385,01/02/2023,246.14,800.38
12666385,01/02/2023,106.46,906.84
12666385,04/02/2023,1593.8,2500.64
12666385,12/02/2023,149.57,2650.21
12680102,31/01/2023,,674.64
12680102,05/02/2023,-41.65,632.99
12680102,08/02/2023,603.0,1235.99
12680102,09/02/2023,-97.29,1138.7
12680102,11/02/2023,-1010.6,128.10000000000002
12680102,12/02/2023,94.03,222.13000000000002
12680102,13/02/2023,-851.7,-629.57
12725274,31/01/2023,,26.19
12725274,01/02/2023,167.85,194.04
12725274,04/02/2023,125.11,319.15
12725274,05/02/2023,-58.28,260.87
12725274,14/02/2023,412.8,673.6700000000001
12725274,14/02/2023,-162.9,510.77
12859818,31/01/2023,,151.06
12859818,01/02/2023,89.22,240.28
12859818,03/02/2023,-129.38,110.9
12859818,04/02/2023,-81.01,29.89
12859818,04/02/2023,-110.3,-80.41
12859818,07/02/2023,-106.24,-186.64999999999998
12859818,10/02/2023,-36.91,-223.56
12859818,10/02/2023,-131.38,-354.94
12859818,13/02/2023,-203.37,-558.31
12859818,14/02/2023,24.89,-533.42
12899540,31/01/2023,,957.2
12899540,01/02/2023,-83.35,873.85
12899540,04/02/2023,125.25,999.1
12899540,06/02/2023,159.04,1158.14
12899540,06/02/2023,-78.47,1079.67
12899540,10/02/2023,-85.03,994.6400000000001
12964138,31/01/2023,,557.04
12964138,01/02/2023,101.62,658.66
12964138,01/02/2023,-55.49,603.17
12964138,06/02/2023,104.0,707.17
12964138,13/02/2023,-357.3,349.86999999999995
12985543,31/01/2023,,402.94
12985543,01/02/2023,-140.27,262.66999999999996
12985543,07/02/2023,-99.51,163.15999999999997
12985543,09/02/2023,118.41,281.57
12985543,11/02/2023,57.3,338.87
12985543,13/02/2023,-62.13,276.73999999999995
13058003,31/01/2023,,218.0
13058003,02/02/2023,-35.9,182.1
13058003,09/02/2023,-1246.4,-1064.3000000000002
13058003,11/02/2023,-96.36,-1160.66
13058003,13/02/2023,565.6,-595.0600000000002
13076932,31/01/2023,,419.47
13076932,02/02/2023,-125.46,294.01000000000005
13076932,08/02/2023,-94.91,199.10000000000002
13076932,11/02/2023,146.03,345.13000000000005
13076932,13/02/2023,136.72,481.85
13117442,31/01/2023,,799.69
13117442,02/02/2023,-46.31,753.3800000000001
13117442,05/02/2023,101.84,855.22
13117442,05/02/2023,59.8,915.0200000000001
13117442,05/02/2023,-164.35,750.6700000000001
13117442,08/02/2023,-109.72,640.95
13117442,11/02/2023,1828.9,2469.8500000000004
13117442,12/02/2023,-132.28,2337.57
13167285,31/01/2023,,301.93
13167285,01/02/2023,-3.89,298.04
13167285,01/02/2023,-199.99,98.05000000000001
13167285,03/02/2023,139.6,237.65
13167285,03/02/2023,-529.6,-291.95000000000005
13167285,05/02/2023,-21.67,-313.62000000000006
13167285,06/02/2023,204.86,-108.76000000000005
13167285,07/02/2023,-78.2,-186.96000000000004
13167285,09/02/2023,-20.1,-207.06000000000006
13167285,13/02/2023,-99.54,-306.6
13167285,13/02/2023,-136.9,-443.50000000000006
13167285,14/02/2023,38.92,-404.58000000000004
13176075,31/01/2023,,67.3
13176075,04/02/2023,127.96,195.26
13176075,08/02/2023,-167.77,27.48999999999998
13176075,12/02/2023,-149.27,-121.78000000000003
13182613,31/01/2023,,384.42
13182613,05/02/2023,220.0,604.4200000000001
13182613,06/02/2023,63.49,667.91
13182613,08/02/2023,-113.46,554.45
13182613,09/02/2023,55.88,610.33
13182613,09/02/2023,-79.45,530.88
13197335,31/01/2023,,625.71
13197335,01/02/2023,98.45,724.1600000000001
13197335,01/02/2023,85.83,809.99
13197335,02/02/2023,100.61,910.6
13197335,02/02/2023,-93.5,817.1
13197335,08/02/2023,79.86,896.96
13197335,09/02/2023,1043.8,1940.76
13197335,10/02/2023,1812.5,3753.26
13197335,11/02/2023,-215.83,3537.43
13267945,31/01/2023,,299.77
13267945,03/02/2023,102.35,402.12
13267945,04/02/2023,1080.2,1482.3200000000002
13267945,07/02/2023,81.75,1564.07
13267945,08/02/2023,154.6,1718.6699999999998
13267945,10/02/2023,71.11,1789.78
13274987,31/01/2023,,902.06
13274987,01/02/2023,-33.51,868.55
13274987,03/02/2023,-53.43,815.1199999999999
13274987,03/02/2023,-111.04,704.0799999999999
13274987,04/02/2023,-93.78,610.3
13274987,05/02/2023,101.16,711.4599999999999
13274987,08/02/2023,1290.2,2001.6599999999999
13274987,12/02/2023,118.61,2120.27
13274987,12/02/2023,-117.48,2002.79
13277127,31/01/2023,,793.22
13277127,03/02/2023,17.26,810.48
13277127,05/02/2023,-17.93,792.5500000000001
13277127,06/02/2023,-1037.3,-244.7499999999999
13277127,08/02/2023,714.2,469.45000000000016
13277127,08/02/2023,251.9,721.3500000000001
13322659,31/01/2023,,690.27
13322659,01/02/2023,-153.9,536.37
13322659,02/02/2023,-145.27,391.09999999999997
13322659,04/02/2023,123.49,514.5899999999999
13322659,05/02/2023,36.77,551.36
13322659,05/02/2023,-53.92,497.43999999999994
13322659,09/02/2023,-85.8,411.64
13322659,09/02/2023,-106.38,305.26
13322659,14/02/2023,-113.46,191.79999999999995
13388069,31/01/2023,,13.45
13388069,07/02/2023,134.99,148.44
13388069,08/02/2023,27.53,175.97
13388069,12/02/2023,-69.99,105.98
13426667,31/01/2023,,70.47
13426667,05/02/2023,-121.7,-51.230000000000004
13426667,08/02/2023,32.44,-18.790000000000006
13426667,12/02/2023,1224.6,1205.81
13426667,13/02/2023,-902.0,303.80999999999995
13459523,31/01/2023,,814.31
13459523,03/02/2023,135.59,949.9
13459523,03/02/2023,-952.0,-2.1000000000000227
13459523,06/02/2023,-171.67,-173.77
13459523,07/02/2023,57.31,-116.46000000000001
13459523,08/02/2023,898.2,781.74
13459523,10/02/2023,166.54,948.28
13459523,10/02/2023,-132.35,815.9300000000001
13459523,13/02/2023,162.92,978.85
13474543,31/01/2023,,438.36
13474543,01/02/2023,120.92,559.28
13474543,05/02/2023,-107.87,451.41
13474543,06/02/2023,87.33,538.74
13474543,09/02/2023,264.6,803.34
13474543,14/02/2023,159.08,962.4200000000001
13474543,14/02/2023,76.83,1039.25
13537427,31/01/2023,,556.98
13537427,01/02/2023,52.56,609.54
13537427,07/02/2023,164.7,774.24
13537427,11/02/2023,246.42,1020.66
13537427,12/02/2023,-172.13,848.53
13551717,31/01/2023,,26.95
13551717,01/02/2023,-1361.0,-1334.05
13551717,05/02/2023,-627.1,-1961.15
13551717,11/02/2023,-42.85,-2004.0
13551717,14/02/2023,-115.32,-2119.32
13558846,31/01/2023,,598.45
13558846,01/02/2023,50.33,648.7800000000001
13558846,01/02/2023,-94.06,554.72
13558846,04/02/2023,148.08,702.8000000000001
13558846,05/02/2023,-148.46,554.34
13558846,09/02/2023,-115.1,439.24000000000007
13558846,13/02/2023,-112.18,327.06000000000006
13563384,31/01/2023,,952.65
13563384,02/02/2023,39.75,992.4
13563384,11/02/2023,54.28,1046.68
13563384,12/02/2023,70.05,1116.73
13563384,14/02/2023,-860.1,256.63
13584908,31/01/2023,,162.0
13584908,02/02/2023,-75.16,86.84
13584908,05/02/2023,-85.05,1.7900000000000063
13584908,10/02/2023,135.21,137.0
13584908,10/02/2023,-81.43,55.57000000000002
13610259,31/01/2023,,587.73
13610259,09/02/2023,33.72,621.45
13610259,10/02/2023,655.8,1277.25
13610259,11/02/2023,91.03,1368.28
13610259,12/02/2023,-100.74,1267.54
13687711,31/01/2023,,757.76
13687711,02/02/2023,-75.11,682.65
13687711,04/02/2023,-135.11,547.54
13687711,11/02/2023,-73.61,473.92999999999995
13687711,13/02/2023,734.3,1208.23
13687711,14/02/2023,-76.83,1131.3999999999999
13713704,31/01/2023,,1.48
13713704,02/02/2023,91.84,93.32000000000001
13713704,04/02/2023,-184.38,-91.05999999999999
13713704,10/02/2023,122.82,31.760000000000005
13713704,10/02/2023,-97.03,-65.27
13713704,11/02/2023,78.2,12.930000000000007
13713704,13/02/2023,-14.09,-1.159999999999993
13788234,31/01/2023,,302.78
13788234,06/02/2023,-100.59,202.18999999999997
13788234,07/02/2023,-140.37,61.819999999999965
13788234,07/02/2023,-163.8,-101.98000000000005
13788234,08/02/2023,-33.64,-135.62000000000006
13788234,10/02/2023,147.03,11.409999999999968
13788234,14/02/2023,112.47,123.87999999999997
13788234,14/02/2023,90.07,213.94999999999996
13945841,31/01/2023,,339.81
13945841,01/02/2023,473.7,813.51
13945841,14/02/2023,43.02,856.53
13965360,31/01/2023,,299.46
13965360,11/02/2023,-1655.3,-1355.84
13997603,31/01/2023,,516.79
13997603,03/02/2023,34.72,551.51
13997603,07/02/2023,788.3,1339.81
13997603,07/02/2023,52.55,1392.36
13997603,10/02/2023,-69.88,1322.48
13997603,10/02/2023,-155.28,1167.1999999999998
14000447,31/01/2023,,443.94
14000447,01/02/2023,97.79,541.73
14000447,06/02/2023,-154.42,387.31
14000447,09/02/2023,-74.98,312.33
14000447,10/02/2023,26.87,339.2
14000447,13/02/2023,147.67,486.87
14000447,13/02/2023,-55.26,431.60999999999996
14014401,31/01/2023,,554.46
14014401,06/02/2023,185.73,740.19
14014401,08/02/2023,40.08,780.27
14014401,09/02/2023,-1549.1,-768.8299999999999
14014401,10/02/2023,73.16,-695.67
14039438,31/01/2023,,94.52
14039438,02/02/2023,248.7,343.21999999999997
14039438,03/02/2023,117.17,460.39
14039438,05/02/2023,35.3,495.68999999999994
14039438,06/02/2023,-155.88,339.80999999999995
14039438,09/02/2023,141.4,481.21
14045416,31/01/2023,,265.63
14045416,01/02/2023,-53.46,212.17
14045416,02/02/2023,152.95,365.12
14045416,03/02/2023,67.35,432.46999999999997
14045416,03/02/2023,-89.03,343.43999999999994
14045416,08/02/2023,-42.88,300.55999999999995
14052052,31/01/2023,,915.74
14052052,05/02/2023,-89.52,826.22
14052052,08/02/2023,-192.5,633.72
14052052,09/02/2023,-512.3,121.42000000000007
14052052,09/02/2023,-666.4,-544.9799999999999
14052052,12/02/2023,117.55,-427.4299999999999
14052052,14/02/2023,-137.73,-565.1599999999999
14086187,31/01/2023,,340.59
14086187,02/02/2023,551.2,891.79
14086187,03/02/2023,166.13,1057.92
14086187,04/02/2023,146.29,1204.21
14086187,05/02/2023,-98.2,1106.01
14086187,06/02/2023,135.77,1241.78
14086187,08/02/2023,58.95,1300.73
14086187,08/02/2023,-42.56,1258.17
14103210,31/01/2023,,369.01
14103210,04/02/2023,-111.88,257.13
14103210,06/02/2023,-1.14,255.99
14103210,06/02/2023,-1144.5,-888.51
14103210,08/02/2023,116.37,-772.14
14103210,09/02/2023,-6.19,-778.33
14103210,11/02/2023,130.19,-648.14
14103210,11/02/2023,-151.17,-799.31
14103210,13/02/2023,1406.7,607.3900000000001
14136082,31/01/2023,,219.84
14136082,01/02/2023,82.18,302.02
14136082,02/02/2023,526.8,828.8199999999999
14136082,03/02/2023,89.93,918.75
14136082,07/02/2023,49.76,968.51
14136082,09/02/2023,125.63,1094.1399999999999
14136082,11/02/2023,-39.58,1054.56
14136082,11/02/2023,-169.33,885.2299999999999
14136082,12/02/2023,351.6,1236.83
14136082,14/02/2023,140.8,1377.6299999999999
14144267,31/01/2023,,97.69
14144267,06/02/2023,44.47,142.16
14144267,08/02/2023,114.12,256.28
14144267,09/02/2023,89.43,345.71000000000004
14183437,31/01/2023,,779.47
14183437,02/02/2023,30.01,809.48
14183437,02/02/2023,-95.08,714.4000000000001
14183437,03/02/2023,99.07,813.47
14183437,10/02/2023,1975.6,2789.0699999999997
14183437,11/02/2023,43.17,2832.24
14183437,11/02/2023,-90.85,2741.39
14183437,14/02/2023,120.06,2861.45
14253152,31/01/2023,,43.85
14253152,03/02/2023,81.28,125.13
14253152,04/02/2023,-111.13,14.0
14253152,06/02/2023,176.53,190.53
14253152,08/02/2023,215.14,405.66999999999996
14253152,09/02/2023,-157.13,248.54
14253152,11/02/2023,-130.43,118.10999999999999
14253152,14/02/2023,100.16,218.26999999999998
14253152,14/02/2023,-963.5,-745.23
14337606,31/01/2023,,561.8
14337606,04/02/2023,-53.8,507.99999999999994
14337606,04/02/2023,-79.62,428.37999999999994
14337606,06/02/2023,-1792.7,-1364.3200000000002
14337606,08/02/2023,-160.99,-1525.3100000000002
14337606,09/02/2023,-158.61,-1683.92
14337606,11/02/2023,175.69,-1508.2300000000002
14337606,11/02/2023,-170.72,-1678.9500000000003
14337606,12/02/2023,-132.03,-1810.9800000000002
14337606,14/02/2023,76.49,-1734.4900000000002
14355869,31/01/2023,,329.16
14355869,01/02/2023,-1052.6,-723.4399999999998
14355869,03/02/2023,123.39,-600.0499999999998
14355869,04/02/2023,-515.6,-1115.6499999999999
14355869,12/02/2023,-19.96,-1135.61
14397662,31/01/2023,,363.51
14397662,04/02/2023,61.88,425.39
14397662,08/02/2023,1800.8,2226.19
14397662,08/02/2023,126.11,2352.2999999999997
14397662,08/02/2023,54.11,2406.41
14397662,08/02/2023,37.69,2444.1
14397662,11/02/2023,-74.51,2369.5899999999997
14421453,31/01/2023,,813.76
14421453,01/02/2023,150.38,964.14
14421453,04/02/2023,44.06,1008.2
14421453,04/02/2023,-183.25,824.95
14421453,06/02/2023,67.0,891.95
14421453,08/02/2023,35.51,927.46
14421453,11/02/2023,-102.02,825.44
14448009,31/01/2023,,958.46
14448009,01/02/2023,-102.39,856.07
14448009,01/02/2023,-107.97,748.1
14448009,02/02/2023,144.05,892.1500000000001
14448009,02/02/2023,122.38,1014.53
14448009,04/02/2023,-1367.4,-352.8700000000001
14448009,08/02/2023,-1779.2,-2132.07
14448009,09/02/2023,-139.36,-2271.4300000000003
14448009,09/02/2023,-1300.7,-3572.13
14448009,14/02/2023,78.98,-3493.15
14448009,14/02/2023,-14.98,-3508.13
14505806,31/01/2023,,689.25
14505806,01/02/2023,974.4,1663.65
14505806,08/02/2023,121.72,1785.37
14505806,09/02/2023,-102.41,1682.96
14505806,11/02/2023,130.43,1813.3899999999999
14505806,11/02/2023,38.37,1851.76
14505806,13/02/2023,-71.51,1780.25
14505806,14/02/2023,956.2,2736.45
14564252,31/01/2023,,263.39
14564252,02/02/2023,-133.0,130.39
14564252,14/02/2023,-158.38,-27.99000000000001
14592080,31/01/2023,,245.22
14592080,02/02/2023,149.36,394.58000000000004
14592080,02/02/2023,-70.88,323.70000000000005
14592080,02/02/2023,-113.73,209.97000000000003
14592080,04/02/2023,-213.8,-3.829999999999984
14592080,05/02/2023,99.57,95.74000000000001
14592080,06/02/2023,-93.76,1.980000000000004
14592080,07/02/2023,50.0,51.980000000000004
14594928,31/01/2023,,470.64
14594928,03/02/2023,-145.32,325.32
14594928,07/02/2023,123.7,449.02
14594928,10/02/2023,75.71,524.73
14594928,12/02/2023,-140.65,384.08
14600288,31/01/2023,,622.77
14600288,02/02/2023,43.55,666.3199999999999
14600288,02/02/2023,-140.31,526.01
14600288,02/02/2023,-147.71,378.29999999999995
14600288,03/02/2023,88.58,466.88
14600288,05/02/2023,110.92,577.8
14600288,08/02/2023,93.19,670.99
14600288,13/02/2023,-138.07,532.92
14600288,14/02/2023,83.11,616.03
14648004,31/01/2023,,236.67
14648004,01/02/2023,92.2,328.87
14648004,01/02/2023,-77.41,251.45999999999998
14648004,04/02/2023,100.53,351.99
14648004,04/02/2023,72.87,424.86
14648004,05/02/2023,-16.24,408.62
14648004,07/02/2023,114.81,523.4300000000001
14648004,07/02/2023,21.02,544.45
14648004,07/02/2023,-111.26,433.19
14648004,08/02/2023,-1330.7,-897.51
14648004,12/02/2023,-1808.9,-2706.41
14648004,13/02/2023,-113.24,-2819.65
14685853,31/01/2023,,45.2
14685853,01/02/2023,-142.37,-97.17
14685853,04/02/2023,109.08,11.909999999999997
14685853,06/02/2023,79.32,91.22999999999999
14685853,07/02/2023,26.93,118.16
14685853,11/02/2023,370.4,488.55999999999995
14723713,31/01/2023,,378.07
14723713,10/02/2023,67.56,445.63
14723713,10/02/2023,-113.36,332.27
14723713,11/02/2023,126.78,459.05
14723713,13/02/2023,149.91,608.96
14749214,31/01/2023,,194.54
14749214,03/02/2023,49.32,243.85999999999999
14749214,07/02/2023,-145.52,98.33999999999997
14749214,12/02/2023,207.81,306.15
14780986,31/01/2023,,180.2
14780986,01/02/2023,105.85,286.04999999999995
14780986,04/02/2023,164.38,450.42999999999995
14780986,06/02/2023,-965.2,-514.7700000000001
14780986,07/02/2023,132.81,-381.9600000000001
14780986,07/02/2023,-168.78,-550.7400000000001
14812157,31/01/2023,,534.54
14812157,01/02/2023,645.5,1180.04
14812157,04/02/2023,-134.48,1045.56
14812157,06/02/2023,-473.7,571.86
14812157,09/02/2023,-117.1,454.76
14812157,14/02/2023,-120.54,334.22
14840078,31/01/2023,,584.16
14840078,01/02/2023,-118.24,465.91999999999996
14840078,05/02/2023,62.37,528.29
14840078,06/02/2023,-188.27,340.02
14840078,07/02/2023,-87.19,252.82999999999996
14840078,09/02/2023,-102.32,150.50999999999996
14840078,10/02/2023,210.07,360.5799999999999
14840078,10/02/2023,-144.1,216.47999999999996
14840078,13/02/2023,-82.99,133.48999999999995
14840078,14/02/2023,75.98,209.46999999999997
14866733,31/01/2023,,249.35
14866733,01/02/2023,-77.78,171.57
14866733,02/02/2023,16.74,188.31
14866733,03/02/2023,68.61,256.91999999999996
14866733,07/02/2023,83.68,340.6
14866733,14/02/2023,-38.4,302.2
14866733,14/02/2023,-93.66,208.54
14897645,31/01/2023,,89.0
14897645,01/02/2023,113.69,202.69
14897645,09/02/2023,-69.51,133.18
14897645,11/02/2023,-51.73,81.44999999999999
14897645,12/02/2023,106.92,188.37
14897645,14/02/2023,143.79,332.15999999999997
14907946,31/01/2023,,845.72
14907946,03/02/2023,66.37,912.09
14907946,07/02/2023,-84.76,827.33
14907946,07/02/2023,-150.1,677.23
14907946,08/02/2023,129.86,807.09
14907946,10/02/2023,11.73,818.82
14907946,12/02/2023,115.04,933.86
14907946,14/02/2023,190.15,1124.01
14907946,14/02/2023,98.03,1222.04
14907946,14/02/2023,-67.7,1154.3400000000001
14907946,14/02/2023,-161.34,993.0
15033812,31/01/2023,,504.58
15044055,31/01/2023,,204.3
15044055,04/02/2023,93.78,298.08000000000004
15044055,06/02/2023,-78.94,219.14000000000001
15044055,09/02/2023,-1434.1,-1214.9599999999998
15044055,10/02/2023,-181.71,-1396.6699999999998
15044055,14/02/2023,161.91,-1234.7599999999998
15044055,14/02/2023,52.78,-1181.9799999999998
15052808,31/01/2023,,786.05
15052808,02/02/2023,936.1,1722.15
15052808,09/02/2023,953.9,2676.05
15052808,09/02/2023,127.23,2803.2799999999997
15052808,14/02/2023,-71.18,2732.1
15052808,14/02/2023,-1288.0,1444.1
15055504,31/01/2023,,339.94
15055504,05/02/2023,-170.82,169.12
15055504,07/02/2023,-106.77,62.35000000000001
15055504,08/02/2023,22.97,85.32000000000001
15055504,11/02/2023,-107.49,-22.169999999999987
15055504,11/02/2023,-126.14,-148.31
15077298,31/01/2023,,507.62
15077298,01/02/2023,-77.55,430.07
15077298,01/02/2023,-81.02,349.05
15077298,04/02/2023,75.48,424.53000000000003
15077298,04/02/2023,-150.76,273.77000000000004
15077298,07/02/2023,-46.51,227.26000000000005
15077298,09/02/2023,88.16,315.4200000000001
15077298,09/02/2023,-56.29,259.13000000000005
15077298,11/02/2023,124.08,383.21000000000004
15100785,31/01/2023,,934.1
15100785,02/02/2023,25.61,959.71
15100785,05/02/2023,54.49,1014.2
15100785,06/02/2023,-114.3,899.9000000000001
15100785,06/02/2023,-149.07,750.83
15100785,07/02/2023,166.29,917.12
15100785,09/02/2023,1038.5,1955.62
15100785,11/02/2023,-178.01,1777.61
15100785,12/02/2023,128.81,1906.4199999999998
15163829,31/01/2023,,458.6
15163829,04/02/2023,120.19,578.79
15163829,07/02/2023,-97.64,481.15000000000003
15163829,08/02/2023,-141.03,340.12
15163829,12/02/2023,-98.23,241.89
15163829,13/02/2023,43.56,285.45
15258886,31/01/2023,,689.34
15258886,01/02/2023,-124.86,564.48
15258886,05/02/2023,-155.76,408.72
15258886,08/02/2023,-103.03,305.69000000000005
15258886,08/02/2023,-134.18,171.51000000000002
15258886,10/02/2023,47.01,218.52
15258886,11/02/2023,1733.6,1952.12
15258886,12/02/2023,-135.05,1817.07
15258886,13/02/2023,-87.58,1729.4899999999998
15265650,31/01/2023,,147.72
15265650,01/02/2023,146.1,293.82
15265650,03/02/2023,-81.73,212.08999999999997
15265650,04/02/2023,-63.54,148.54999999999998
15265650,05/02/2023,-98.03,50.51999999999998
15265650,08/02/2023,-10.58,39.93999999999998
15265650,11/02/2023,-100.86,-60.920000000000016
15265650,11/02/2023,-105.66,-166.58
15265650,12/02/2023,64.01,-102.57000000000001
15265650,13/02/2023,-25.57,-128.14000000000001
15265650,14/02/2023,-118.21,-246.35
15265700,31/01/2023,,829.86
15265700,01/02/2023,19.88,849.74
15265700,02/02/2023,77.04,926.78
15265700,02/02/2023,-83.44,843.34
15265700,08/02/2023,-898.2,-54.860000000000014
15265700,12/02/2023,91.07,36.20999999999998
15290238,31/01/2023,,93.23
15290238,01/02/2023,83.96,177.19
15290238,04/02/2023,-59.13,118.06
15290238,09/02/2023,-119.77,-1.710000000000008
15290238,13/02/2023,-103.44,-105.15
15296624,31/01/2023,,731.68
15296624,01/02/2023,-58.05,673.63
15296624,01/02/2023,-80.86,592.77
15296624,06/02/2023,152.83,745.5999999999999
15296624,09/02/2023,104.33,849.93
15296624,09/02/2023,-141.82,708.1099999999999
15296624,14/02/2023,120.42,828.53
15324178,31/01/2023,,833.62
15324178,05/02/2023,91.78,925.4
15324178,07/02/2023,-82.91,842.49
15324178,08/02/2023,157.76,1000.25
15324178,09/02/2023,-898.1,102.14999999999998
15324178,13/02/2023,-96.04,6.109999999999971
15324178,13/02/2023,-134.6,-128.49
15334737,31/01/2023,,197.12
15334737,01/02/2023,115.14,312.26
15334737,01/02/2023,102.21,414.47
15334737,04/02/2023,91.69,506.15999999999997
