Account Number,Account Type,Account Holder ID,Balance Date,Balance
82023979,Gold,76986856,2023-01-31,744.37
82027257,Basic,29358729,2023-01-31,681.1
82043720,Basic,74203847,2023-01-31,803.68
82101740,Basic,17620166,2023-01-31,469.34
82115900,Platinum,54010830,2023-01-31,446.89
82177278,Basic,47197476,2023-01-31,236.32
82188502,Gold,50353567,2023-01-31,788.02
82233451,Platinum,46782082,2023-01-31,795.71
82259327,Gold,56705295,2023-01-31,982.72
82263080,Gold,16132633,2023-01-31,928.54
82283956,Gold,25942525,2023-01-31,745.72
82303710,Platinum,10132858,2023-01-31,619.98
82314789,Basic,32672743,2023-01-31,735.77
82424659,Basic,53014892,2023-01-31,568.77
82461559,Gold,41104908,2023-01-31,652.26
82543932,Gold,18509693,2023-01-31,279.1
82558079,Gold,76985893,2023-01-31,381.22
82568859,Basic,86500888,2023-01-31,32.21
82589836,Basic,93491065,2023-01-31,648.06
82696309,Basic,24499541,2023-01-31,352.08
82734145,Gold,34106295,2023-01-31,278.57
82764940,Gold,76581569,2023-01-31,876.37
82776251,Basic,87578446,2023-01-31,747.11
82807528,Basic,37547570,2023-01-31,117.15
82879607,Platinum,06527919,2023-01-31,72.18
82911152,Basic,00968774,2023-01-31,564.11
82920281,Basic,30951349,2023-01-31,41.13
82927034,Gold,11832576,2023-01-31,435.71
82930132,Platinum,54162950,2023-01-31,131.87
83003822,Basic,30667689,2023-01-31,286.54
83056011,Gold,63292425,2023-01-31,968.4
83067540,Gold,02922248,2023-01-31,258.33
83081615,Gold,58601684,2023-01-31,301.32
83124388,Gold,00522852,2023-01-31,504.59
83128181,Platinum,70189630,2023-01-31,816.12
83128544,Basic,45340460,2023-01-31,25.71
83166098,Basic,94002178,2023-01-31,827.81
83187508,Platinum,32621843,2023-01-31,714.42
83191889,Platinum,28638842,2023-01-31,344.33
83202693,Gold,87332390,2023-01-31,165.41
83281565,Joint,"20039579, 78927657",2023-01-31,968.83
83302154,Gold,12290112,2023-01-31,465.25
83443439,Gold,21902825,2023-01-31,97.61
83475318,Platinum,62478004,2023-01-31,228.96
83530155,Basic,85140865,2023-01-31,638.57
83530541,Gold,40898819,2023-01-31,630.6
83531401,Basic,26827753,2023-01-31,445.24
83539050,Platinum,18858755,2023-01-31,172.33
83557419,Basic,19605077,2023-01-31,374.69
83565726,Gold,03718942,2023-01-31,910.38
83573848,Platinum,10553567,2023-01-31,818.5
83639740,Gold,93359751,2023-01-31,266.62
83659554,Basic,79159934,2023-01-31,548.94
83668302,Basic,19624822,2023-01-31,686.96
83672404,Basic,87859143,2023-01-31,269.57
83693383,Gold,86842654,2023-01-31,138.05
83698413,Gold,15232033,2023-01-31,223.67
83788130,Gold,13110869,2023-01-31,833.68
83796561,Platinum,44139475,2023-01-31,410.08
83828891,Gold,22320889,2023-01-31,780.59
83852014,Gold,67640916,2023-01-31,830.02
83854141,Basic,41435252,2023-01-31,280.06
83891783,Gold,24904352,2023-01-31,158.08
83975923,Platinum,08522246,2023-01-31,837.45
83981442,Gold,84350400,2023-01-31,89.35
84070285,Basic,22441430,2023-01-31,796.6
84107088,Gold,52341385,2023-01-31,2.2
84187157,Platinum,54995967,2023-01-31,252.9
84188877,Basic,74717793,2023-01-31,624.29
84275961,Gold,70113425,2023-01-31,625.24
84280969,Basic,33803918,2023-01-31,161.7
84290934,Basic,94868756,2023-01-31,914.5
84295462,Basic,18465177,2023-01-31,154.03
84310867,Gold,76544315,2023-01-31,258.66
84333228,Basic,37673107,2023-01-31,330.99
84334262,Gold,44343468,2023-01-31,525.57
84366763,Gold,50060956,2023-01-31,734.48
84375036,Basic,43296085,2023-01-31,356.1
84396180,Basic,43443219,2023-01-31,103.83
84406205,Basic,38257919,2023-01-31,818.63
84411377,Gold,18254637,2023-01-31,870.25
84411930,Platinum,99939877,2023-01-31,916.61
84416510,Basic,06578525,2023-01-31,793.45
84418749,Gold,75097929,2023-01-31,457.27
84448752,Gold,53288992,2023-01-31,412.15
84471701,Joint,"01849690, 17480445",2023-01-31,89.27
84656105,Gold,90676530,2023-01-31,547.59
84682032,Basic,45647081,2023-01-31,612.1
84695068,Basic,61477906,2023-01-31,693.94
84714323,Basic,83706224,2023-01-31,667.61
84746166,Gold,76534206,2023-01-31,806.73
84778718,Platinum,15028394,2023-01-31,521.14
84822607,Gold,95623667,2023-01-31,425.79
84853260,Basic,98330686,2023-01-31,925.31
84928531,Basic,08412701,2023-01-31,236.36
84951477,Gold,48523613,2023-01-31,316.2
84964879,Gold,83038005,2023-01-31,629.81
84969883,Gold,77851802,2023-01-31,672.74
84995019,Gold,94749447,2023-01-31,731.41
85001424,Platinum,64538133,2023-01-31,653.31
85057916,Gold,07223929,2023-01-31,656.89
85128569,Gold,89437858,2023-01-31,340.68
85140734,Basic,88446254,2023-01-31,699.57
85156953,Gold,59825582,2023-01-31,900.09
85177718,Gold,19995824,2023-01-31,478.18
85182642,Gold,24592682,2023-01-31,451.38
85192761,Gold,96807896,2023-01-31,982.48
85238291,Basic,16839284,2023-01-31,665.68
85250129,Gold,67188512,2023-01-31,400.91
85265080,Gold,43664776,2023-01-31,992.6
85310930,Joint,"63991459, 40193211",2023-01-31,688.91
85336547,Basic,39923859,2023-01-31,785.57
85341369,Gold,28991194,2023-01-31,932.11
85344981,Basic,32097429,2023-01-31,874.46
85362253,Gold,96731783,2023-01-31,790.41
85399459,Platinum,76802685,2023-01-31,705.94
85420056,Gold,17078428,2023-01-31,107.03
85423742,Gold,65933760,2023-01-31,131.14
85435135,Basic,06270968,2023-01-31,106.63
85482194,Platinum,48576681,2023-01-31,997.62
85490561,Gold,04584820,2023-01-31,512.78
85493851,Gold,79077441,2023-01-31,796.35
85496714,Platinum,12857822,2023-01-31,353.13
85498335,Gold,93004353,2023-01-31,745.08
85498936,Platinum,25329627,2023-01-31,47.77
85501046,Basic,88453599,2023-01-31,354.76
85503501,Gold,89295821,2023-01-31,13.66
85551186,Basic,73947038,2023-01-31,909.25
85559926,Gold,87792366,2023-01-31,423.28
85562851,Platinum,16032778,2023-01-31,499.37
85609963,Basic,32729927,2023-01-31,424.83
85652943,Basic,31813851,2023-01-31,424.5
85679194,Basic,43871251,2023-01-31,891.99
85709972,Platinum,50947066,2023-01-31,936.57
85723355,Gold,84700550,2023-01-31,745.34
85724829,Basic,88459339,2023-01-31,189.94
85771346,Platinum,25108478,2023-01-31,458.88
85826354,Gold,25599476,2023-01-31,611.74
85839285,Platinum,71837075,2023-01-31,728.06
85841767,Basic,15407645,2023-01-31,458.43
85846175,Gold,59928155,2023-01-31,22.88
85848442,Gold,20955168,2023-01-31,118.46
85874418,Gold,52144670,2023-01-31,151.83
85902834,Platinum,99457186,2023-01-31,357.94
85919813,Basic,47018011,2023-01-31,647.36
85924719,Basic,80589959,2023-01-31,472.05
85939269,Basic,37480433,2023-01-31,223.1
85940057,Gold,46366084,2023-01-31,521.37
85951663,Basic,18082662,2023-01-31,385
85994636,Gold,41800403,2023-01-31,819.24
86007729,Gold,65203332,2023-01-31,320.78
86020532,Gold,26203531,2023-01-31,972.95
86031592,Joint,"57482058, 50394588",2023-01-31,637.42
86053438,Gold,50047336,2023-01-31,303.06
86068003,Basic,32553620,2023-01-31,567.14
86086812,Basic,52035916,2023-01-31,832.82
86092750,Gold,01118029,2023-01-31,261.57
86106528,Platinum,29839362,2023-01-31,238.55
86108287,Basic,55131193,2023-01-31,523.61
86131065,Gold,34884765,2023-01-31,920.08
86155528,Gold,86233167,2023-01-31,772.38
86169883,Basic,87331562,2023-01-31,452.25
86190489,Gold,92128688,2023-01-31,237.72
86207903,Gold,20865720,2023-01-31,911.44
86218347,Basic,97026896,2023-01-31,481.16
86228741,Gold,37413808,2023-01-31,562.04
86263956,Basic,85531668,2023-01-31,852.67
86266595,Basic,22661066,2023-01-31,539.96
86268635,Gold,58035781,2023-01-31,679.32
86272488,Basic,95717031,2023-01-31,11.73
86297017,Basic,10370925,2023-01-31,803.81
86339581,Gold,24842148,2023-01-31,91.76
86339899,Platinum,68045885,2023-01-31,460.69
86406958,Gold,87506809,2023-01-31,842.43
86439949,Gold,46311249,2023-01-31,782.42
86489618,Gold,80465350,2023-01-31,488.7
86496446,Basic,81084803,2023-01-31,124.84
86530050,Gold,26114198,2023-01-31,447.17
86596620,Platinum,39226937,2023-01-31,512.69
86624158,Basic,66768527,2023-01-31,818.29
86637863,Platinum,69190475,2023-01-31,672.86
86655008,Basic,24486396,2023-01-31,671.72
86698396,Gold,26972276,2023-01-31,314.21
86728138,Basic,79385122,2023-01-31,175.36
86737119,Gold,88863382,2023-01-31,432.69
86765156,Basic,20045028,2023-01-31,290.53
86785126,Basic,76183177,2023-01-31,148.21
86788651,Gold,28791359,2023-01-31,593.38
86795912,Basic,81879846,2023-01-31,295.95
86816054,Platinum,74681738,2023-01-31,391.59
86864320,Platinum,74340243,2023-01-31,611.14
86870860,Gold,05511073,2023-01-31,987.14
86893452,Platinum,92356297,2023-01-31,641.84
86941058,Gold,72060494,2023-01-31,337.99
86995846,Gold,23643241,2023-01-31,956.26
87010556,Basic,99152458,2023-01-31,175.33
87101816,Basic,91758271,2023-01-31,862.87
87121270,Basic,05835150,2023-01-31,122.09
87133080,Platinum,14119572,2023-01-31,947.42
87171530,Platinum,37166482,2023-01-31,705.41
87179572,Gold,69790884,2023-01-31,527.23
87195449,Gold,51337401,2023-01-31,493.58
87231063,Gold,70945881,2023-01-31,305.69
87261089,Gold,05872574,2023-01-31,613.62
87261106,Basic,57074004,2023-01-31,203.16
87276000,Gold,67724146,2023-01-31,826.21
87297577,Platinum,35921255,2023-01-31,351.06
87325576,Platinum,24331080,2023-01-31,354.27
87356428,Basic,78897543,2023-01-31,705.05
87373821,Basic,57733624,2023-01-31,945
87433733,Basic,44349147,2023-01-31,34.77
87456121,Platinum,43481766,2023-01-31,257.5
87504607,Gold,62598129,2023-01-31,605.63
87533652,Gold,69058812,2023-01-31,156.61
87543952,Gold,34185764,2023-01-31,14.85
87556975,Gold,13809204,2023-01-31,657.17
87726203,Gold,50300592,2023-01-31,55.92
87735660,Platinum,02793835,2023-01-31,990.25
87746071,Basic,97665424,2023-01-31,215.91
87801896,Basic,09743623,2023-01-31,181.56
87807990,Gold,60047829,2023-01-31,317.4
87817645,Basic,40851582,2023-01-31,983.36
87827496,Gold,76763874,2023-01-31,935.66
87836000,Platinum,83949447,2023-01-31,937.46
87876065,Gold,04482127,2023-01-31,627.15
87906438,Gold,15969191,2023-01-31,196.99
87911550,Basic,71252708,2023-01-31,149.29
87913244,Basic,16120226,2023-01-31,730.48
87967388,Platinum,49065396,2023-01-31,682.7
88033693,Gold,95852730,2023-01-31,917.7
88040274,Joint,"42690774, 73335240",2023-01-31,550.79
88074391,Gold,32247828,2023-01-31,851.54
88106566,Basic,20508249,2023-01-31,477.78
88160468,Gold,21827357,2023-01-31,640.07
88229109,Gold,51187773,2023-01-31,730.76
88235115,Basic,69146060,2023-01-31,150.58
88285378,Basic,40135933,2023-01-31,473.79
88293767,Basic,44362044,2023-01-31,487.22
88306714,Joint,"08042405, 96646557",2023-01-31,808
88343796,Basic,96619546,2023-01-31,338
88381437,Platinum,87522226,2023-01-31,472.65
88399132,Gold,94490826,2023-01-31,751.13
88436283,Basic,32821914,2023-01-31,689.71
88466448,Platinum,51878578,2023-01-31,920.61
88476961,Gold,96183225,2023-01-31,524.76
88482062,Gold,30396380,2023-01-31,149.31
88489173,Gold,29383008,2023-01-31,476.26
88538200,Basic,90441043,2023-01-31,518.77
88551691,Platinum,21793865,2023-01-31,979.24
88558016,Basic,13488357,2023-01-31,156.64
88568543,Basic,04295111,2023-01-31,472.83
88570753,Gold,86953783,2023-01-31,62.48
88580402,Gold,09457163,2023-01-31,118.18
88646863,Gold,37644872,2023-01-31,250.52
88657589,Basic,16256901,2023-01-31,712.85
88676459,Basic,37950897,2023-01-31,285.95
88681540,Gold,80438917,2023-01-31,531.01
88710457,Platinum,99218154,2023-01-31,818.28
88732093,Gold,87409523,2023-01-31,57.56
88824263,Gold,44750547,2023-01-31,295.9
88831746,Platinum,19640070,2023-01-31,565.27
88834465,Basic,46501665,2023-01-31,18.3
88837750,Basic,47320848,2023-01-31,269.14
88857879,Gold,05154692,2023-01-31,601.01
88926132,Gold,14706162,2023-01-31,275.1
88933315,Gold,58527537,2023-01-31,289.79
88968006,Gold,78055897,2023-01-31,952.66
88974311,Gold,41383837,2023-01-31,501.47
89065134,Gold,71638595,2023-01-31,447.32
89088715,Gold,28552521,2023-01-31,336.6
89117536,Basic,25750107,2023-01-31,123.22
89194917,Gold,55863954,2023-01-31,332.56
89223056,Gold,95368519,2023-01-31,139.98
89225677,Gold,74606671,2023-01-31,660.05
89244577,Gold,23013913,2023-01-31,706.67
89309725,Gold,93073334,2023-01-31,858.68
89318229,Platinum,75256860,2023-01-31,675.08
89353946,Gold,27790050,2023-01-31,809.48
89369216,Basic,01653754,2023-01-31,404.56
89406032,Platinum,06131505,2023-01-31,453.31
89407337,Basic,97608949,2023-01-31,211.2
89438779,Gold,97815428,2023-01-31,347.92
89471153,Platinum,93362561,2023-01-31,52.29
89497773,Platinum,69683991,2023-01-31,637.02
89503991,Basic,22382792,2023-01-31,204.52
89608054,Platinum,95270891,2023-01-31,495.15
89629293,Basic,99063485,2023-01-31,292.31
89632856,Basic,85052483,2023-01-31,557.83
89645445,Basic,37918701,2023-01-31,287.29
89650416,Gold,65277482,2023-01-31,146.17
89689059,Platinum,32733958,2023-01-31,906.88
89697097,Gold,66904429,2023-01-31,449.71
89720252,Basic,88056301,2023-01-31,672.88
89761152,Platinum,01019974,2023-01-31,923.01
89905732,Basic,48984477,2023-01-31,883.38
89916489,Basic,06034203,2023-01-31,726.43
89972805,Joint,"08080797, 63965794",2023-01-31,456.55
89983842,Basic,72798429,2023-01-31,880.93
90019913,Platinum,18356049,2023-01-31,430.21
90044139,Gold,90261428,2023-01-31,568.28
90054505,Gold,56354534,2023-01-31,586.12
90090889,Gold,02077545,2023-01-31,836.85
90118682,Gold,27906165,2023-01-31,58.16
90168031,Platinum,66920045,2023-01-31,196.48
90203948,Gold,15415363,2023-01-31,689.49
90233696,Platinum,98512316,2023-01-31,628.02
90287712,Gold,13407213,2023-01-31,316.17
90313378,Gold,80476168,2023-01-31,743.7
90336689,Gold,41170642,2023-01-31,847.88
90338454,Basic,30510963,2023-01-31,748.63
90349791,Gold,79135275,2023-01-31,568.63
90446254,Platinum,07979548,2023-01-31,930
90480183,Basic,18219082,2023-01-31,465.06
90549616,Platinum,39330281,2023-01-31,37.69
90589761,Platinum,21356594,2023-01-31,535.28
90625637,Basic,77150331,2023-01-31,477.46
90717656,Gold,36470108,2023-01-31,409.99
90745743,Gold,73794749,2023-01-31,375.07
90824896,Platinum,44141818,2023-01-31,484.11
90851200,Platinum,82341346,2023-01-31,361.43
90871147,Platinum,68099483,2023-01-31,362.86
90894195,Basic,28399142,2023-01-31,157.01
90932350,Gold,10110156,2023-01-31,480.51
90951743,Gold,05263889,2023-01-31,220.81
90982016,Gold,92554978,2023-01-31,776.15
91020929,Basic,74076830,2023-01-31,348.12
91062192,Basic,11762014,2023-01-31,211.52
91142310,Basic,22859024,2023-01-31,363.08
91184544,Basic,64688695,2023-01-31,64.05
91246568,Basic,82532502,2023-01-31,147.43
91251995,Gold,81430829,2023-01-31,244
91259453,Platinum,71918574,2023-01-31,816.68
91305080,Basic,27818746,2023-01-31,123.21
91349198,Gold,29615078,2023-01-31,669.58
91373446,Gold,50600675,2023-01-31,561.42
91382872,Gold,82675513,2023-01-31,782.62
91423814,Basic,90282618,2023-01-31,957.99
91445572,Basic,47638786,2023-01-31,405.88
91576212,Basic,66781568,2023-01-31,824.71
91605034,Basic,03307718,2023-01-31,560.96
91621026,Platinum,56144398,2023-01-31,834.74
91658755,Basic,54385365,2023-01-31,347.59
91703213,Gold,60329974,2023-01-31,891.67
91747441,Basic,28578489,2023-01-31,356.85
91819341,Basic,30413985,2023-01-31,701.61
91829198,Gold,77799605,2023-01-31,103.19
91834926,Platinum,74420351,2023-01-31,793.19
91859090,Platinum,63563933,2023-01-31,10.38
91885907,Gold,64404425,2023-01-31,652.65
91939298,Gold,75125242,2023-01-31,61.59
91943555,Gold,55734847,2023-01-31,438.21
91944915,Platinum,16846262,2023-01-31,601.21
91957838,Gold,45112487,2023-01-31,587.57
91971494,Gold,80485240,2023-01-31,74.37
91972687,Gold,43463824,2023-01-31,463.97
92001688,Basic,46685595,2023-01-31,339.08
92015508,Platinum,81168250,2023-01-31,457.52
92037264,Gold,51680346,2023-01-31,252.95
92052516,Platinum,11366954,2023-01-31,466.43
92145159,Gold,71474832,2023-01-31,61.65
92155262,Basic,64991595,2023-01-31,501.67
92195724,Gold,33346290,2023-01-31,726.92
92212099,Basic,99118767,2023-01-31,584.21
92214557,Gold,29125591,2023-01-31,258.42
92221411,Gold,06089800,2023-01-31,849.46
92232319,Basic,83470555,2023-01-31,416.11
92234913,Basic,33956960,2023-01-31,613.18
92287463,Gold,59732524,2023-01-31,257.14
92319358,Gold,35531394,2023-01-31,116.51
92338537,Gold,34211643,2023-01-31,316.24
92340721,Basic,74706216,2023-01-31,844.79
92376825,Gold,68720534,2023-01-31,323.68
92390334,Gold,98805809,2023-01-31,602.62
92423759,Basic,15121948,2023-01-31,475.1
92437489,Gold,83003464,2023-01-31,24.19
92551293,Joint,"30305717, 83426400",2023-01-31,252.3
92563438,Gold,62848468,2023-01-31,965.81
92684055,Basic,21852720,2023-01-31,430.86
92750088,Gold,65198894,2023-01-31,560.4
92770567,Basic,26794017,2023-01-31,949.66
92840827,Gold,13875799,2023-01-31,403.77
92872571,Gold,22090955,2023-01-31,933.03
92898446,Platinum,40740307,2023-01-31,64.49
92910876,Platinum,32889431,2023-01-31,643.19
92920645,Gold,02367584,2023-01-31,644.88
92931020,Gold,15721386,2023-01-31,754.11
92943637,Gold,71687363,2023-01-31,28.23
92944470,Basic,55627253,2023-01-31,445.48
92963966,Basic,63144846,2023-01-31,983.65
93009261,Basic,61065810,2023-01-31,675.04
93039862,Basic,65833897,2023-01-31,806.99
93076057,Gold,92793877,2023-01-31,218.56
93128216,Gold,37171645,2023-01-31,834.73
93147630,Platinum,35373615,2023-01-31,403.93
93192347,Gold,72766172,2023-01-31,298.01
93248179,Basic,06385716,2023-01-31,376.57
93306742,Basic,80355797,2023-01-31,388.54
93325549,Platinum,14272065,2023-01-31,161.45
93346040,Gold,24891846,2023-01-31,816.07
93349543,Basic,98574245,2023-01-31,329.45
93355755,Platinum,04821817,2023-01-31,753.84
93388304,Basic,64263352,2023-01-31,73
93409343,Basic,08556632,2023-01-31,748.45
93429066,Basic,91548687,2023-01-31,652.04
93443317,Basic,72416040,2023-01-31,305.29
93446276,Basic,61314005,2023-01-31,184.74
93529019,Gold,99822230,2023-01-31,463.32
93559470,Basic,96929572,2023-01-31,210.7
93564856,Gold,77648757,2023-01-31,234.66
93569124,Basic,86217611,2023-01-31,221.11
93624474,Basic,67894536,2023-01-31,622.14
93630048,Gold,35000837,2023-01-31,317.95
93707181,Basic,25474739,2023-01-31,321.91
93745446,Basic,35237290,2023-01-31,574.89
93747938,Platinum,85216549,2023-01-31,724.31
93840154,Platinum,04894975,2023-01-31,159.7
93932516,Platinum,27585249,2023-01-31,575.82
93981472,Gold,71698718,2023-01-31,175.68
94044891,Basic,29146723,2023-01-31,367.77
94060198,Basic,20944328,2023-01-31,309.9
94082779,Basic,33864458,2023-01-31,49.87
94096082,Platinum,38674614,2023-01-31,342.2
94106013,Basic,00728940,2023-01-31,844.86
94163785,Gold,55538650,2023-01-31,953.91
94171142,Gold,70219061,2023-01-31,261.94
94200289,Basic,44010547,2023-01-31,207.5
94208888,Gold,69364893,2023-01-31,97.84
94212460,Basic,15089745,2023-01-31,215.27
94228831,Basic,67099993,2023-01-31,277.02
94247629,Platinum,20777013,2023-01-31,308.63
94331180,Gold,12451253,2023-01-31,89.31
94342965,Basic,82439433,2023-01-31,282.51
94365401,Platinum,06536456,2023-01-31,81.28
94409941,Basic,62406776,2023-01-31,642.83
94437482,Gold,37714345,2023-01-31,415.91
94457332,Basic,41077357,2023-01-31,764.02
94493359,Gold,38618590,2023-01-31,17.96
94525216,Gold,97589894,2023-01-31,635.22
94566140,Gold,33497441,2023-01-31,31.61
94615411,Platinum,75374022,2023-01-31,147.21
94629877,Platinum,37933186,2023-01-31,908.69
94635297,Gold,25445798,2023-01-31,353.43
94645169,Basic,49131822,2023-01-31,854.22
94660017,Basic,25657679,2023-01-31,107.29
94677908,Gold,29459094,2023-01-31,343.33
94716844,Basic,87333217,2023-01-31,605.84
94729530,Basic,55950892,2023-01-31,635.76
94732589,Gold,86496075,2023-01-31,697.54
94748860,Basic,95436683,2023-01-31,630.6
94796578,Gold,01191449,2023-01-31,700.49
94814824,Gold,97720740,2023-01-31,716.75
94893604,Gold,97592560,2023-01-31,289.19
94935991,Gold,54951681,2023-01-31,645.53
94973297,Basic,27881994,2023-01-31,761.68
95009921,Basic,33020969,2023-01-31,658.77
95060122,Basic,61875694,2023-01-31,771.61
95081571,Platinum,55499168,2023-01-31,712.07
95113741,Platinum,51757692,2023-01-31,102.12
95213279,Gold,22633722,2023-01-31,441.59
95258436,Basic,00155733,2023-01-31,59.55
95274344,Basic,89733170,2023-01-31,990.84
95277712,Gold,90811726,2023-01-31,235.91
95307629,Gold,71851514,2023-01-31,502.48
95309911,Platinum,34757592,2023-01-31,171.61
95356167,Platinum,88656970,2023-01-31,170.2
95367755,Basic,41314706,2023-01-31,926.51
95390412,Basic,49235988,2023-01-31,553.04
95412973,Basic,32343043,2023-01-31,892.85
95446510,Joint,"19187973, 09130396",2023-01-31,581.43
95452518,Basic,24394872,2023-01-31,390.37
95467370,Gold,72712400,2023-01-31,307.45
95527674,Platinum,57761395,2023-01-31,688.37
95564462,Platinum,46227058,2023-01-31,643.45
95600095,Basic,52382570,2023-01-31,400.05
95642341,Gold,71960167,2023-01-31,695.88
95645055,Gold,59862042,2023-01-31,645.58
95674888,Platinum,98483713,2023-01-31,838.92
95710324,Gold,73549969,2023-01-31,978.16
95723006,Basic,94296181,2023-01-31,861.2
95743658,Platinum,28993365,2023-01-31,586.9
95759022,Gold,98920578,2023-01-31,78.02
95868007,Gold,24076150,2023-01-31,974.32
95898143,Gold,63404091,2023-01-31,197.65
95993993,Basic,76019106,2023-01-31,95.41
96050548,Basic,94811542,2023-01-31,299.46
96051784,Platinum,60237610,2023-01-31,21.7
96121732,Basic,99362708,2023-01-31,771.81
96153427,Basic,56371670,2023-01-31,24.33
96197628,Gold,73710294,2023-01-31,829.37
96200049,Basic,91290093,2023-01-31,959.58
96208050,Platinum,89840890,2023-01-31,171.46
96224831,Basic,10309185,2023-01-31,926.76
96227490,Gold,88720740,2023-01-31,242.11
96236719,Basic,97731392,2023-01-31,999.32
96278865,Gold,49970097,2023-01-31,930.45
96281358,Basic,30067975,2023-01-31,463.07
96291927,Basic,28442778,2023-01-31,227.22
96319450,Platinum,84088191,2023-01-31,779.16
96367781,Platinum,75242930,2023-01-31,880.44
96367914,Basic,71347282,2023-01-31,528.67
96401230,Basic,66935248,2023-01-31,21.44
96510893,Basic,56877479,2023-01-31,396.83
96605778,Basic,73084525,2023-01-31,70.72
96649120,Platinum,88181843,2023-01-31,307.91
96689242,Platinum,51163802,2023-01-31,896.22
96719450,Gold,32979994,2023-01-31,633.74
96756719,Basic,59880695,2023-01-31,601.68
96837696,Gold,88786772,2023-01-31,889.9
96847078,Platinum,22762065,2023-01-31,412.48
96948178,Basic,67405860,2023-01-31,217.26
97010482,Basic,09977317,2023-01-31,542.39
97036090,Basic,15506025,2023-01-31,349.78
97048058,Gold,39905682,2023-01-31,977.42
97098684,Gold,73422618,2023-01-31,463.91
97187999,Gold,40824607,2023-01-31,170.66
97258853,Basic,98537713,2023-01-31,348.49
97265555,Joint,"35624995, 68766400",2023-01-31,73.24
97294152,Basic,65836926,2023-01-31,700.06
97305293,Platinum,35407478,2023-01-31,241.02
97328154,Gold,97730372,2023-01-31,535.51
97405607,Basic,50562944,2023-01-31,981.02
97426293,Gold,40775393,2023-01-31,771.74
97439311,Gold,11543842,2023-01-31,196.91
97445899,Gold,95263462,2023-01-31,195.42
97487639,Gold,85078305,2023-01-31,403.96
97501557,Basic,93069887,2023-01-31,572.14
97521278,Basic,07369531,2023-01-31,833.78
97526378,Platinum,44634143,2023-01-31,540.88
97541080,Gold,23554979,2023-01-31,677.34
97542348,Basic,98069268,2023-01-31,768.87
97555037,Platinum,90116097,2023-01-31,405.29
97558121,Basic,23933350,2023-01-31,699.28
97571696,Gold,33527824,2023-01-31,622.92
97581232,Gold,53740744,2023-01-31,608.89
97624673,Basic,93772051,2023-01-31,481.09
97738591,Basic,21741317,2023-01-31,254.4
97762952,Joint,"76833529, 34547171",2023-01-31,411.87
97773835,Gold,05974145,2023-01-31,165.51
97843608,Gold,09714164,2023-01-31,19.05
97844854,Gold,63855474,2023-01-31,547.15
97870414,Gold,90297485,2023-01-31,818.88
97913385,Basic,27626469,2023-01-31,498.49
97935683,Platinum,51707274,2023-01-31,40.96
97939041,Basic,83161269,2023-01-31,320.97
97944124,Basic,14366803,2023-01-31,258.19
97954732,Gold,94150732,2023-01-31,506.16
97970258,Gold,06212855,2023-01-31,309.14
97983552,Gold,75056893,2023-01-31,584.92
97985291,Gold,69316170,2023-01-31,234.19
97988499,Joint,"57370145, 00711968",2023-01-31,344.28
98043237,Basic,67175170,2023-01-31,491.59
98070849,Gold,87769776,2023-01-31,993.94
98107200,Basic,32454175,2023-01-31,325.82
98112233,Gold,11078303,2023-01-31,123.26
98119030,Gold,71852444,2023-01-31,179.3
98138904,Basic,56248242,2023-01-31,885.18
98156945,Gold,00341757,2023-01-31,449.81
98159348,Basic,96807416,2023-01-31,703.62
98221133,Basic,71094629,2023-01-31,596.52
98237008,Gold,91129635,2023-01-31,437.26
98336782,Basic,86156103,2023-01-31,266.46
98353764,Basic,81276591,2023-01-31,763.6
98372749,Gold,80311447,2023-01-31,136.21
98377332,Basic,46292029,2023-01-31,343.09
98459176,Basic,11064549,2023-01-31,168.19
98517701,Basic,58946697,2023-01-31,277.91
98568929,Gold,67545815,2023-01-31,396.03
98575383,Platinum,47023727,2023-01-31,937.72
98596312,Gold,39588272,2023-01-31,768.92
98611122,Gold,50345421,2023-01-31,595.22
98620342,Basic,80686233,2023-01-31,976.13
98671410,Platinum,91422361,2023-01-31,218.46
98717357,Basic,89126161,2023-01-31,183.63
98776498,Basic,49165175,2023-01-31,79.4
98821521,Basic,62722448,2023-01-31,906.51
98849007,Gold,56901159,2023-01-31,58.26
98882065,Platinum,90323261,2023-01-31,630.68
98882225,Basic,41639376,2023-01-31,881.65
98886699,Basic,36883145,2023-01-31,300.31
98931016,Platinum,01561237,2023-01-31,561.33
98940578,Gold,27756171,2023-01-31,59.28
99000939,Basic,25803752,2023-01-31,155.29
99015119,Gold,03168245,2023-01-31,443.55
99244906,Basic,21002367,2023-01-31,965.33
99261094,Gold,93712629,2023-01-31,475.8
99296816,Basic,50143252,2023-01-31,814.56
99481977,Basic,68720625,2023-01-31,940.06
99496896,Basic,79480471,2023-01-31,431.32
99514298,Gold,05227894,2023-01-31,154.78
99553778,Platinum,11056062,2023-01-31,621.65
99611232,Gold,38020641,2023-01-31,849.72
99657974,Gold,33890483,2023-01-31,263.32
99678854,Basic,12779591,2023-01-31,664
99685765,Basic,12441364,2023-01-31,43.01
99709741,Gold,62234226,2023-01-31,98.23
99729369,Basic,15559813,2023-01-31,751.01
99730589,Gold,49193930,2023-01-31,988.44
99734848,Gold,56623581,2023-01-31,354.29
99760030,Gold,66659633,2023-01-31,988
99791709,Gold,94872412,2023-01-31,15.05
