Account Number,Balance Date,Transaction Value,Balance
62077439,10/02/2023,-958.6,-677.14
23962863,31/01/2023,,307.07
46215382,05/02/2023,-114.53,-1420.63
85846175,03/02/2023,56.99,79.87
57975842,31/01/2023,,101.94
55353228,09/02/2023,-29.71,352.87
63635633,10/02/2023,-60.41,374.81
55552232,12/02/2023,-149.57,161.38
40091206,12/02/2023,157.02,890.39
85496714,12/02/2023,69.85,1362.55
19387921,11/02/2023,-58.94,1050.45
49441522,03/02/2023,183.44,285.74
65596186,06/02/2023,-121.72,119.49
26375186,11/02/2023,-135.38,1046.23
38780970,13/02/2023,-838.9,108.83
10273387,10/02/2023,-71.11,208.43
25110012,13/02/2023,-104.02,-101.79
41741558,06/02/2023,-86.91,265.49
62251465,02/02/2023,15.44,223.64
66601462,13/02/2023,-115.86,307.78
18859451,02/02/2023,-469.3,-28.26
60017511,03/02/2023,41.91,901.39
86624158,31/01/2023,,818.29
36949196,04/02/2023,-125.41,645.27
39122920,31/01/2023,,445.68
54349805,09/02/2023,62.59,1389.97
53192110,14/02/2023,-88.36,563.36
11150945,01/02/2023,-345.3,753.73
59265775,01/02/2023,55.85,750.87
79069274,12/02/2023,-103.74,380.21
33906740,31/01/2023,,820.46
23490922,10/02/2023,75.99,878.58
31187024,10/02/2023,-163.18,977.6
28738041,12/02/2023,-66.05,2886.93
71213535,08/02/2023,218.9,989.05
81740267,06/02/2023,81.53,259.77
95258436,02/02/2023,139.25,198.8
57395511,13/02/2023,123.69,656.18
39822234,02/02/2023,97.9,1497.63
37273974,05/02/2023,62.54,1556.58
66914990,13/02/2023,-229.21,450.08
72809943,02/02/2023,-91.97,850.11
32275676,03/02/2023,70.29,959.9
99877007,11/02/2023,84.59,835.3
29523226,09/02/2023,254.92,1052.98
39161053,05/02/2023,-137.15,901.25
57395511,09/02/2023,-82.57,542.38
58304487,31/01/2023,,5.31
33202593,31/01/2023,,329.25
43032836,01/02/2023,132.52,657.25
61860337,09/02/2023,-1679.2,-952.11
38442044,02/02/2023,64.9,171.85
59855808,09/02/2023,53.95,-35.55
79757019,13/02/2023,-93.14,168.77
42245590,09/02/2023,144.93,1189.03
41879906,01/02/2023,-80.81,-51.76
15163829,13/02/2023,43.56,285.45
67938929,01/02/2023,-125.38,742.66
46663039,12/02/2023,120.86,370.42
23962863,01/02/2023,-599.8,-292.73
25412464,02/02/2023,107.62,311.08
27430568,11/02/2023,-84.59,-278.6
49095464,01/02/2023,-146.39,-53.43
82188502,09/02/2023,-109.88,802.84
55819086,01/02/2023,90.71,908.73
52805510,31/01/2023,,580.66
95710324,02/02/2023,-82.72,865.43
72450129,02/02/2023,90.38,787.76
58720727,11/02/2023,-142.67,89.83
16334793,11/02/2023,-1991.3,-1986.39
61642813,13/02/2023,81.39,1167.56
41022448,07/02/2023,168.78,206.67
20242626,31/01/2023,,701.08
59432049,11/02/2023,-175.69,2136.22
47266645,13/02/2023,138.4,669.86
36519974,07/02/2023,-38.88,754.06
28738041,07/02/2023,1806.9,2665.86
28811285,03/02/2023,-227.05,586.58
19559937,11/02/2023,-157.4,1795.29
97258853,11/02/2023,157.05,2926.93
50893310,31/01/2023,,185.13
65225040,09/02/2023,188.3,1164.76
43257373,06/02/2023,-117.11,394.5
64460080,03/02/2023,-119.02,47.27
89761152,12/02/2023,89.43,-774.95
59238438,07/02/2023,-49.76,68.31
53634705,05/02/2023,151.27,1004.39
11846043,06/02/2023,87.82,1072.9
44537960,01/02/2023,-168.84,506.19
46879333,31/01/2023,,462.44
52814597,31/01/2023,,899.39
57717550,09/02/2023,61.13,783.28
31957459,03/02/2023,-113.46,900.01
38429514,01/02/2023,-72.18,555.44
60222199,12/02/2023,-893.8,77.99
12964138,01/02/2023,-55.49,603.17
24085667,12/02/2023,140.52,598.22
89369216,11/02/2023,1944.9,2305.81
61676204,09/02/2023,49.06,235.65
30718836,31/01/2023,,360.78
65125795,31/01/2023,,632.35
96208050,31/01/2023,,171.46
22799719,14/02/2023,53.79,482.6
87297577,14/02/2023,-49.4,271.62
68721707,09/02/2023,69.99,1084.22
84471701,08/02/2023,77.23,270.06
67490657,12/02/2023,-850.1,-1357.17
47172665,08/02/2023,-80.13,-69.07
86131065,31/01/2023,,920.08
44317934,13/02/2023,117.77,2556.91
16453812,09/02/2023,146.33,566.49
58345258,31/01/2023,,749.07
83852014,01/02/2023,103.4,933.42
16584745,04/02/2023,109.21,102.16
18850031,05/02/2023,120.48,594.19
98336782,06/02/2023,-95.71,136.55
46215382,13/02/2023,135.78,746.46
82259327,03/02/2023,-134.35,848.37
39590347,09/02/2023,-165.46,-122.49
10553619,14/02/2023,-43.02,727.11
35391340,08/02/2023,-77.26,714.88
68962066,03/02/2023,-61.91,942.05
80778066,03/02/2023,36.57,348.35
45706674,04/02/2023,-141.31,-823.74
99553778,04/02/2023,104.91,1070.81
44537960,02/02/2023,95.09,601.28
58533748,31/01/2023,,490.86
53421312,31/01/2023,,937.86
40374724,14/02/2023,1139.7,1765.13
67490657,10/02/2023,123.76,447.33
92338537,08/02/2023,30.21,38.31
32597705,31/01/2023,,869.89
43597919,14/02/2023,44.44,2788.1
33750944,14/02/2023,120.83,82.61
66332583,07/02/2023,151.7,124.24
71939863,01/02/2023,136.22,252.53
50217872,14/02/2023,735.5,562.35
29639626,04/02/2023,-112.65,873.05
84853260,31/01/2023,,925.31
60684197,12/02/2023,-41.59,809.8
22137086,31/01/2023,,410.35
35616763,09/02/2023,-94.78,611.32
70571486,11/02/2023,115.25,-42.41
79570236,07/02/2023,-101.36,-167.97
94629877,04/02/2023,-686.5,1173.03
85994636,09/02/2023,-96.08,520.28
27010847,08/02/2023,135.91,650.22
83081615,05/02/2023,113.82,598.88
40550712,07/02/2023,-112.11,313.24
13713704,10/02/2023,122.82,31.76
81159651,31/01/2023,,466.71
19705767,10/02/2023,101.58,828.46
76869375,05/02/2023,-54.79,1108.02
40507682,31/01/2023,,524.63
73009461,31/01/2023,,938.52
69588947,09/02/2023,-97.55,568.57
19836996,07/02/2023,-1159.5,-803.8
83573848,09/02/2023,193.78,1003.86
35391237,04/02/2023,-163.03,-124.97
91819341,09/02/2023,-103.88,478.8
71183710,02/02/2023,-77.54,912.14
94342965,09/02/2023,1208,1438.95
89916489,01/02/2023,-174,552.43
64402841,05/02/2023,109.7,800.38
82920281,10/02/2023,114.72,-2085.45
57096259,05/02/2023,-907.1,-18.33
86108287,10/02/2023,-86.14,666.07
18198770,14/02/2023,-44.96,286.3
71394875,06/02/2023,-144.68,796.16
79656112,04/02/2023,-199.41,491.45
12440230,31/01/2023,,842.67
29039134,14/02/2023,558.8,2729.64
64331821,09/02/2023,897,1288.26
37789180,08/02/2023,1621,2503.78
98459176,03/02/2023,-87.44,-149.05
85874418,08/02/2023,-1805.6,-1749.85
63412767,05/02/2023,62.56,518.99
30112323,04/02/2023,-136.46,509.55
64093529,03/02/2023,151.73,1031.45
98882065,01/02/2023,-75.85,647.64
10608220,05/02/2023,78.8,538.54
49216581,13/02/2023,-127.19,-496.34
94171142,14/02/2023,-483.2,-1047.83
15296624,01/02/2023,-58.05,673.63
77980498,01/02/2023,-81.36,761.96
44626164,09/02/2023,-1166.4,-185.89
33561341,31/01/2023,,749.16
98237008,09/02/2023,-1038.5,459.04
29631870,31/01/2023,,694.99
32192958,31/01/2023,,209.37
69665438,01/02/2023,-99.56,318.22
66704269,14/02/2023,87.55,1923.31
95743658,31/01/2023,,586.9
71444662,07/02/2023,87.19,-984.41
59591324,13/02/2023,135.45,1480.75
33270307,14/02/2023,1376,1320.34
92214557,02/02/2023,-80.13,351.3
31957459,06/02/2023,-104.66,795.35
20369153,11/02/2023,-59.3,135.5
66390683,14/02/2023,65.5,-315.3
19559937,10/02/2023,-88.53,1952.69
38587383,09/02/2023,-118.41,262.91
90044139,13/02/2023,-138.94,262.8
30110747,03/02/2023,-225.89,663.68
94525216,02/02/2023,44.56,679.78
10288821,11/02/2023,85.41,576.12
68800062,31/01/2023,,749.65
51079213,08/02/2023,187.24,591.88
27580272,31/01/2023,,352.81
83828891,08/02/2023,120.57,804.97
40127778,31/01/2023,,196.74
35345678,06/02/2023,-97.06,707.11
66152145,03/02/2023,55.63,289.96
78167719,04/02/2023,71.57,1907.65
80005822,05/02/2023,160.23,1090.31
87827496,31/01/2023,,935.66
99296816,31/01/2023,,814.56
71247681,31/01/2023,,955.43
92551293,13/02/2023,-122.87,184.45
35194218,11/02/2023,-134.16,114.07
40872555,03/02/2023,-27.83,177.75
89689059,04/02/2023,-76.44,557.41
26070761,31/01/2023,,641.67
23479459,09/02/2023,43.87,269.86
56609826,12/02/2023,-136.93,186.55
84822607,07/02/2023,-209.73,266.01
65225040,06/02/2023,106,976.46
70384410,31/01/2023,,718.99
15334737,04/02/2023,-91.7,414.46
33915504,31/01/2023,,742.98
31392168,13/02/2023,44.2,796.77
80040176,07/02/2023,-21.02,556.63
79090076,09/02/2023,210.8,1437.51
58720727,05/02/2023,-62.37,374.57
52911248,10/02/2023,-2084.1,-3313.09
28822117,01/02/2023,-98.74,106.05
72176895,03/02/2023,64.91,174.69
18133554,11/02/2023,107.81,4253.18
23321929,11/02/2023,-114.34,417.47
11882775,06/02/2023,-1791.9,-3297.56
45196342,04/02/2023,136.46,369.16
65225040,06/02/2023,146.22,870.46
24860683,06/02/2023,-8.35,1024.3
32803222,12/02/2023,9.9,963.18
99261094,14/02/2023,-111.83,1101.2
70567557,08/02/2023,-87.73,1123.43
64411319,10/02/2023,-58.75,560.15
34336001,31/01/2023,,396.75
76847816,13/02/2023,-67.88,713.42
72809943,03/02/2023,-111.24,738.87
20345467,05/02/2023,115.08,794.87
26632358,01/02/2023,182.19,566.83
42300418,11/02/2023,127.49,-1479.72
66681692,09/02/2023,1246.4,2500.81
36259936,05/02/2023,403.6,1050.6
16013218,10/02/2023,-77.1,1680.84
74163559,02/02/2023,100.89,146.65
32737909,09/02/2023,112.93,1130.1
15922706,06/02/2023,64.62,830.43
50880352,05/02/2023,-133.1,-120.64
10031238,09/02/2023,-35.39,552.76
12985543,31/01/2023,,402.94
63714888,31/01/2023,,632.75
24149353,06/02/2023,163.65,759.42
54720837,13/02/2023,125.97,-4.7
21881168,14/02/2023,-78.92,-246.58
52104303,09/02/2023,-1530.9,-784.78
71792376,09/02/2023,-160.1,-277.14
30657838,08/02/2023,84.11,3101.22
53764356,11/02/2023,-159.34,391.52
12233762,12/02/2023,150.86,-211.55
68793483,14/02/2023,-131.83,-594.06
53091928,09/02/2023,-114.01,1320.42
59575867,10/02/2023,-159.2,422.6
38839019,08/02/2023,113.98,1029.2
98940578,06/02/2023,1032.3,1091.58
38495059,11/02/2023,-136,-200.96
63265361,31/01/2023,,935.22
15768459,08/02/2023,118.54,1038.23
91747441,05/02/2023,-103.17,542.84
60789634,12/02/2023,146.05,1042
76869201,14/02/2023,-20.41,1519.99
88285378,31/01/2023,,473.79
55106431,04/02/2023,150.02,773.65
83166098,07/02/2023,-46.92,628.24
12111805,13/02/2023,-202.54,585.86
94171142,02/02/2023,-133.09,154.12
53884266,31/01/2023,,21.72
19574610,02/02/2023,91.54,195.83
13117442,05/02/2023,-164.35,750.67
59128512,13/02/2023,67.31,2309.55
39822234,31/01/2023,,718.73
60860851,04/02/2023,-142.92,-140.15
62862427,11/02/2023,-101.6,1451.78
72627756,12/02/2023,-54.92,572.08
45067158,04/02/2023,-102.44,-167.34
34403979,02/02/2023,-98.37,183.83
19001745,14/02/2023,-181.24,748.25
69008969,31/01/2023,,716.37
51313899,01/02/2023,-1072.7,-883.66
90118682,07/02/2023,105.38,189.81
10769769,05/02/2023,145.08,-711.74
27845045,31/01/2023,,136.91
59128512,10/02/2023,70.74,2242.24
87911550,04/02/2023,74.75,132.5
76546657,03/02/2023,-99.85,334.92
75762044,09/02/2023,84.51,219.62
50610780,08/02/2023,-251.9,-1559.75
57446648,31/01/2023,,542.41
73080553,31/01/2023,,880.06
95446510,06/02/2023,-45.01,546.1
85652943,03/02/2023,-854.4,-414.83
94635297,08/02/2023,-76.81,357.05
68793483,03/02/2023,119.95,-96.97
98940578,06/02/2023,-94.25,997.33
30657838,09/02/2023,69.33,3170.55
19094015,02/02/2023,-224.1,398.98
73039019,05/02/2023,175.88,535.88
36636385,10/02/2023,-76.06,2242.15
28247818,05/02/2023,65.92,291.68
58810775,07/02/2023,151.21,931.45
82764940,10/02/2023,-1580.9,354.35
99937043,02/02/2023,-142.45,847.19
46012936,31/01/2023,,120.79
36143004,31/01/2023,,256.22
15922706,31/01/2023,,478.87
35996817,02/02/2023,62.13,250.02
85498335,31/01/2023,,745.08
98611122,13/02/2023,118.5,1576.98
78927989,02/02/2023,22.64,847.87
88293767,09/02/2023,-65.38,236.34
80040176,13/02/2023,-60.19,205.48
70925461,12/02/2023,-907.1,-884.85
50024545,13/02/2023,-71.7,-1551.25
67862200,04/02/2023,-121.95,822.54
60930856,14/02/2023,64.87,470.18
73538236,01/02/2023,60.58,292.51
26008806,03/02/2023,105.92,864.64
97265555,13/02/2023,-158.03,-84.83
29639626,13/02/2023,41.85,1080.41
59529922,10/02/2023,-121.92,403.61
10034341,03/02/2023,1566.6,1956.99
38442044,06/02/2023,50.95,198.96
84951477,03/02/2023,39.9,287.93
44902994,03/02/2023,-1259.6,-623.01
32408166,01/02/2023,-65.12,196.51
12964138,31/01/2023,,557.04
17644586,01/02/2023,-148.34,166.96
94814824,14/02/2023,60.02,739.76
60193174,12/02/2023,-127.05,1771.36
87906438,12/02/2023,-99.99,388.63
58586275,12/02/2023,-121.68,1630.89
17434670,12/02/2023,43.72,-748.99
10769769,02/02/2023,-1502.2,-767.31
99730589,09/02/2023,155.34,1202.01
89244577,02/02/2023,555.5,1262.17
77554032,02/02/2023,45.75,692.25
10231977,14/02/2023,78.92,-1221.86
81398388,02/02/2023,120.93,1100.8
80808205,02/02/2023,-1698,-2587.88
46215382,13/02/2023,-38.78,707.68
57948925,13/02/2023,-1505.7,-2792.98
58126511,03/02/2023,76.11,1016.38
62320219,31/01/2023,,178.4
80938878,02/02/2023,24.23,53.96
85310930,09/02/2023,121.5,918.5
43858112,14/02/2023,-170.78,333.88
29631870,04/02/2023,68.54,1980.14
44759468,12/02/2023,-169.36,820.61
51771015,31/01/2023,,876.29
29422349,10/02/2023,144.27,858.99
69306093,12/02/2023,-20.96,329.96
44427272,05/02/2023,108.26,906.8
59529922,13/02/2023,-102.31,145.08
41245288,11/02/2023,87.57,815.28
83281565,13/02/2023,106.97,823.59
24298516,03/02/2023,177.23,871.49
75134291,31/01/2023,,903.25
28251857,02/02/2023,-90.38,1928.51
25099734,04/02/2023,-39.71,412.68
93009261,10/02/2023,93.3,3781.91
87801896,31/01/2023,,181.56
32386770,31/01/2023,,639.45
31670977,14/02/2023,-87.61,-1079.64
85128569,31/01/2023,,340.68
89194917,31/01/2023,,332.56
51653868,02/02/2023,-179.94,230.94
80391084,14/02/2023,-116.9,-328.64
14421453,31/01/2023,,813.76
68798691,14/02/2023,-56.66,596.26
91944915,12/02/2023,-68.26,825.15
11333185,02/02/2023,99.58,792.81
21728352,12/02/2023,-103.32,760.01
28781155,31/01/2023,,555.55
10769769,05/02/2023,-59.15,-770.89
46231176,13/02/2023,94.69,-172.9
44133867,03/02/2023,169.26,527.87
66416254,03/02/2023,-38.14,259.8
81159651,07/02/2023,55.28,603.94
38991889,10/02/2023,-75.71,-26.98
17543122,05/02/2023,-193.92,266.3
91373446,06/02/2023,-137.1,153.17
57426365,05/02/2023,-76.24,871.8
53079883,05/02/2023,-150.73,223.54
17434670,10/02/2023,-705.9,-410.9
11110085,14/02/2023,1397.8,4194.6
98156945,07/02/2023,-1567,-360.77
71293250,04/02/2023,-5.86,680.14
19315124,11/02/2023,64.7,511.86
84778718,13/02/2023,70.58,1969.65
64526097,11/02/2023,138.99,812.29
47483982,13/02/2023,1017.6,1836.53
88657589,07/02/2023,50.49,858.13
64979248,31/01/2023,,202.63
14039438,05/02/2023,35.3,495.69
83698413,09/02/2023,-44.19,293.08
31661113,31/01/2023,,309.32
90851200,31/01/2023,,361.43
52230539,31/01/2023,,394.34
67029298,01/02/2023,-60.58,194.95
54868017,10/02/2023,158.94,139.1
40098771,10/02/2023,-93.3,518.96
67716893,09/02/2023,166.7,-1130.3
75573750,01/02/2023,-614.1,-511.55
86068003,03/02/2023,-129.77,440.61
44701536,11/02/2023,-75.88,568.18
47824990,12/02/2023,86.17,791.14
24796881,31/01/2023,,943.93
48569537,13/02/2023,-46.16,257.64
34681193,07/02/2023,-124.56,42.21
82543932,03/02/2023,-104.78,174.32
48733708,03/02/2023,87.65,191.31
22888798,31/01/2023,,326.4
15732629,05/02/2023,78.82,883.37
72986897,14/02/2023,86.1,2287.76
88837750,31/01/2023,,269.14
27305999,03/02/2023,-185.02,-284.97
36126802,10/02/2023,-122.66,612.35
41282329,31/01/2023,,80.32
40551490,04/02/2023,-761.9,-97.44
14136082,14/02/2023,140.8,1377.63
21368735,03/02/2023,40.33,-610.17
67434874,03/02/2023,94.57,603
38764064,31/01/2023,,648.12
55088029,03/02/2023,556.5,1324.17
79499412,01/02/2023,960.8,1120.31
60189055,08/02/2023,136.06,330.38
86020532,13/02/2023,-56.91,985.22
19387921,14/02/2023,-125.82,1158.05
89438779,07/02/2023,-113.6,168.67
75223089,31/01/2023,,557.48
14907946,10/02/2023,11.73,818.82
15665459,03/02/2023,534.6,528.83
78129803,13/02/2023,-79.84,428.27
82930132,31/01/2023,,131.87
58009817,31/01/2023,,887.22
88568543,10/02/2023,-65.54,-546.99
41954037,12/02/2023,-1015.8,-239.85
31693244,13/02/2023,-126.46,-637.56
81655495,06/02/2023,191.25,-1635.18
97445899,31/01/2023,,195.42
56483442,10/02/2023,163.18,-983.77
87195449,31/01/2023,,493.58
60202402,12/02/2023,82.91,-114.97
29043142,12/02/2023,-141.01,-87.99
63569270,31/01/2023,,949.8
65199307,01/02/2023,161.85,229.94
75925793,11/02/2023,77.62,473.23
31978646,09/02/2023,-50.02,360.05
15914466,11/02/2023,-125.01,-849
17925406,10/02/2023,-74.72,542.98
31693244,31/01/2023,,311.41
87171530,05/02/2023,-55.38,654.92
97501557,10/02/2023,41.65,792.12
54937975,11/02/2023,-1507.4,-1388.62
77379844,06/02/2023,136.6,-52.53
24669065,11/02/2023,-65.05,596.46
36692647,09/02/2023,129.76,1006.4
19931073,13/02/2023,40.02,444.98
50813708,06/02/2023,-28.34,182.59
81200849,31/01/2023,,479.29
45029598,09/02/2023,76.46,298.89
46064017,12/02/2023,145.68,2141.87
25406407,06/02/2023,140.67,205.25
85140734,04/02/2023,77.13,1105.21
77379844,02/02/2023,55.08,87.73
75164598,14/02/2023,-130.44,2137.19
53091928,11/02/2023,28.8,1349.22
61178950,14/02/2023,-685.5,-1469.35
62141083,07/02/2023,94.93,384.8
98575383,13/02/2023,-144.57,163.06
26506201,07/02/2023,135.69,844.65
80040176,07/02/2023,-156.4,400.23
93192347,04/02/2023,158.04,-821.15
68051701,13/02/2023,-184.92,-62.2
29358670,31/01/2023,,874.94
90549616,04/02/2023,27.43,-891.76
85841767,01/02/2023,-111.89,346.54
85723355,14/02/2023,-1773.6,-1140.36
93388304,09/02/2023,157.3,498.05
92214557,07/02/2023,1567,2175.06
22063978,31/01/2023,,387.01
68962066,12/02/2023,-45.23,749.32
10271519,31/01/2023,,50.02
78667134,02/02/2023,-93.09,579.14
20176338,05/02/2023,62.88,173.81
95868007,06/02/2023,-92.7,376.89
56751728,31/01/2023,,610.52
65579734,10/02/2023,134.33,1322.97
54868017,13/02/2023,-148.43,28.57
94163785,12/02/2023,-100.49,1405.32
85482194,31/01/2023,,997.62
43330367,31/01/2023,,172.38
33749812,06/02/2023,100.8,-693.46
71137421,02/02/2023,109.29,235.81
96847078,10/02/2023,121.67,541.71
33351056,03/02/2023,769.3,1224.08
37945317,31/01/2023,,8.24
11360263,12/02/2023,-47.25,606.82
25412464,05/02/2023,-90.59,407.4
75692380,07/02/2023,13.71,490.99
19387921,14/02/2023,162.9,1213.35
86266595,11/02/2023,-60.37,703.72
99261094,12/02/2023,38.33,1311.14
62227017,02/02/2023,128.31,306.03
33561341,01/02/2023,102.31,851.47
66239954,03/02/2023,267.7,542.72
11836917,14/02/2023,87.88,856.04
61642813,04/02/2023,-73.67,864.95
18451683,06/02/2023,-56.08,714.07
43265708,13/02/2023,65.62,1154.74
34190086,08/02/2023,-144.06,812.71
86795912,12/02/2023,-877.5,-666.82
70013367,09/02/2023,140.35,907.58
40224914,14/02/2023,91.53,8.07
19789505,08/02/2023,118.76,2099.11
88106566,09/02/2023,140.26,713.95
14907946,07/02/2023,-150.1,677.23
38495059,06/02/2023,-42.54,-64.96
36949196,07/02/2023,-85.77,559.5
31759645,08/02/2023,79.06,-290.09
29074095,13/02/2023,-65.54,-567.46
81994568,03/02/2023,47.78,626.64
30672740,31/01/2023,,355.33
43930935,31/01/2023,,651.22
50880352,31/01/2023,,12.46
62222306,03/02/2023,-60.47,135.52
67157564,03/02/2023,89.03,1879.27
88732093,08/02/2023,-88.5,2298.93
30518350,06/02/2023,1498.3,1989.15
14448009,14/02/2023,-14.98,-3508.13
72354216,10/02/2023,-62.94,680.06
26907311,05/02/2023,-1195,-249.1
25004339,03/02/2023,79.25,199.69
35391237,01/02/2023,103.94,516
10769769,11/02/2023,172.32,-154.3
25006771,03/02/2023,119.1,2796.5
89438779,01/02/2023,-104.57,243.35
20015298,11/02/2023,-590.6,436.19
48625559,31/01/2023,,797.88
78129803,08/02/2023,-154.46,490.38
31759645,04/02/2023,-104.15,-380.91
93409343,31/01/2023,,748.45
89225677,31/01/2023,,660.05
61720005,05/02/2023,72.33,634.77
94200289,05/02/2023,-27.36,180.14
21749252,07/02/2023,144.5,803.18
21646418,04/02/2023,123.43,1032.98
25698177,12/02/2023,124.17,4369.04
48860469,08/02/2023,-55.57,703.87
92015508,10/02/2023,-83.79,297.73
25941557,03/02/2023,-96.63,-286
37936898,11/02/2023,-86.98,-158.1
70554021,12/02/2023,63.69,-863.17
53234515,02/02/2023,54.57,838.74
38903150,03/02/2023,-96.77,166.51
45026430,11/02/2023,626.6,1310.38
16030234,06/02/2023,-170.43,-278.01
32192958,07/02/2023,43.86,1896.49
36982820,14/02/2023,80.46,1433.72
92943637,03/02/2023,88.94,-23.4
93564856,31/01/2023,,234.66
71643841,06/02/2023,-113.63,280.24
63298193,31/01/2023,,259.55
47414258,08/02/2023,-63.1,-775.12
23698615,12/02/2023,-98.68,421.65
72268811,09/02/2023,-134.21,550.99
98156945,12/02/2023,44.88,-165.39
37678813,08/02/2023,-105.41,594.8
88160468,14/02/2023,-151.02,-523.17
99514298,02/02/2023,111.58,193.22
51325070,06/02/2023,53.53,1141.75
15944303,12/02/2023,1267.9,2217.86
15377274,12/02/2023,102.73,974.41
29920698,02/02/2023,-108.09,813.98
35698347,09/02/2023,-145.02,113.2
57450523,11/02/2023,-991.6,-400.16
29958061,04/02/2023,115.56,468.97
68798691,05/02/2023,-124.83,574.24
92963966,06/02/2023,90.05,1076.74
17925406,03/02/2023,-51.41,502.58
25584693,14/02/2023,117.12,2206.36
38991889,05/02/2023,-104.95,187.4
29958061,08/02/2023,-104.32,547.76
33505838,06/02/2023,135.81,266.73
72164482,12/02/2023,643.6,55.09
78395863,02/02/2023,-101.46,904.62
44759468,10/02/2023,74.15,1130.13
39402264,05/02/2023,126.99,2375.33
53161068,02/02/2023,962.8,1908.33
24577383,31/01/2023,,911.96
64402841,07/02/2023,-133.09,667.29
17648252,13/02/2023,132.3,400.77
17749893,13/02/2023,90.8,-494.69
65589565,07/02/2023,-84.83,237.16
12420291,11/02/2023,-105.46,-1547.09
32092491,01/02/2023,126.01,177.83
17085651,14/02/2023,-1583.4,-3563.37
14000447,31/01/2023,,443.94
55009163,08/02/2023,-44.05,438.44
61555609,09/02/2023,77.33,342.4
50627436,07/02/2023,62.35,367.82
48591774,03/02/2023,-91.97,415
85140734,08/02/2023,-2113.3,-1008.09
63714888,13/02/2023,44.57,-1055.48
54032229,09/02/2023,-96.2,215.01
64683004,14/02/2023,107.71,4824.16
54189995,04/02/2023,97.67,485.33
54824933,09/02/2023,1549.1,2139.86
24859951,13/02/2023,-74.74,612.35
40600852,09/02/2023,24.49,140.95
84682032,09/02/2023,-149.44,459.16
61582769,08/02/2023,69.56,482.09
89088715,10/02/2023,-63.35,1527.87
47133143,31/01/2023,,723.52
