Opportunity ID,AccountId,Opportunity Name,StageName,Amount,OwnerId,CreatedById,Account Name,Account Type,Created By Name,Owner Name,Account Created By Name,Account Owner Name
0068d000009MWHtAAO,0018d00000Ggx88AAB,Opportunity for Jefferson936,Closed Won,95400,0058d000004QHaYAAW,0058d000004B2qYAAS,Webster349 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Laura Garza
0068d000009MWHuAAO,0018d00000GgwysAAB,Opportunity for Fowler938,Closed Lost,720520,0058d000004QHaYAAW,0058d000004B2qYAAS,Munoz802 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Bruce Kennedy
0068d000009MWHvAAO,0018d00000GgwxfAAB,Opportunity for Wong939,Closed Won,390400,0058d000004QHaYAAW,0058d000004B2qYAAS,Silva224 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Bruce Kennedy
0068d000009MWHwAAO,0018d00000GgwyXAAR,Opportunity for Cruz1306,Perception Analysis,578880,0058d000004QHalAAG,0058d000004B2qYAAS,Anderson638 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Julie Chavez
0068d000009MWHxAAO,0018d00000GgwyIAAR,Opportunity for Johnson1307,Closed Lost,2165900,0058d000004QHaZAAW,0058d000004B2qYAAS,Bowers460 Inc,Partner,Lorna Brown,Laura Garza,Lorna Brown,Johnny Green
0068d000009MWHyAAO,0018d00000GgwzfAAB,Opportunity for Pittman1309,Closed Won,200400,0058d000004QHanAAG,0058d000004B2qYAAS,Alvarez45 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Palmer
0068d000009MWI1AAO,0018d00000Ggx8XAAR,Opportunity for Singleton1321,Closed Lost,1202450,0058d000004QHajAAG,0058d000004B2qYAAS,Mitchell570 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Chris Riley
0068d000009MWI2AAO,0018d00000Ggx9FAAR,Opportunity for Gutierrez1322,Closed Won,89320,0058d000004QHaZAAW,0058d000004B2qYAAS,Collins928 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Laura Palmer
0068d000009MWB3AAO,0018d00000Ggx2gAAB,Opportunity for Gardner1110,Needs Analysis,645700,0058d000004QHacAAG,0058d000004B2qYAAS,Brown495 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Laura Garza
0068d000009MWB4AAO,0018d00000Ggx6dAAB,Opportunity for Harrington1112,Qualification,905000,0058d000004QHadAAG,0058d000004B2qYAAS,Rowe333 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Laura Garza
0068d000009MWB5AAO,0018d00000Ggx4gAAB,Opportunity for Rodriquez1114,Closed Won,1598060,0058d000004QHaYAAW,0058d000004B2qYAAS,Medina510 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Johnny Green
0068d000009MWB6AAO,0018d00000Ggwz9AAB,Opportunity for Tyler1115,Value Proposition,114000,0058d000004QHaeAAG,0058d000004B2qYAAS,Cohen950 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Dennis Howard
0068d000009MWB7AAO,0018d00000GgwtvAAB,Opportunity for West1117,Closed Won,3609320,0058d000004QHahAAG,0058d000004B2qYAAS,Butler152 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Johnny Green
0068d000009MWB8AAO,0018d00000Ggx0xAAB,Opportunity for Rodriquez1469,Closed Won,491550,0058d000004QHacAAG,0058d000004B2qYAAS,King818 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Eric Sanchez
0068d000009MWB9AAO,0018d00000Ggx5sAAB,Opportunity for Martin1471,Closed Won,24536,0058d000004QHanAAG,0058d000004B2qYAAS,Bailey893 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Gutierrez
0068d000009MWBAAA4,0018d00000GgwxyAAB,Opportunity for Simpson1472,Closed Won,283466,0058d000004QHaiAAG,0058d000004B2qYAAS,Mann440 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Julie Chavez
0068d000009MWBBAA4,0018d00000GgwuDAAR,Opportunity for Santos1475,Closed Won,345554,0058d000004QHafAAG,0058d000004B2qYAAS,Beck370 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Laura Palmer
0068d000009MWBCAA4,0018d00000GgwxcAAB,Opportunity for Simon1477,Closed Lost,325680,0058d000004QHamAAG,0058d000004B2qYAAS,Harmon221 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Johnny Green
0068d000009MWBEAA4,0018d00000GgwvHAAR,Opportunity for Harmon1481,Closed Won,1738370,0058d000004QHaeAAG,0058d000004B2qYAAS,Myers581 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Eric Sanchez
0068d000009MWBFAA4,0018d00000GgwxpAAB,Opportunity for Reed1483,Closed Won,1755000,0058d000004QHapAAG,0058d000004B2qYAAS,Fletcher234 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Harold Campbell
0068d000009MWDBAA4,0018d00000GgwvQAAR,Opportunity for Moody784,Closed Won,82925,0058d000004QHanAAG,0058d000004B2qYAAS,Perez590 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Gutierrez
0068d000009MWDCAA4,0018d00000Ggx4VAAR,Opportunity for Harrison791,Closed Won,193500,0058d000004QHaqAAG,0058d000004B2qYAAS,Phelps304 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Laura Garza
0068d000009MWDEAA4,0018d00000GgwwtAAB,Opportunity for Phillips797,Closed Won,1313950,0058d000004QHahAAG,0058d000004B2qYAAS,Joseph775 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Doroth Gardner
0068d000009MWDFAA4,0018d00000Ggwx9AAB,Opportunity for Blair798,Qualification,23642,0058d000004QHamAAG,0058d000004B2qYAAS,Herrera2 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Doroth Gardner
0068d000009MWDGAA4,0018d00000Ggx0jAAB,Opportunity for Beck799,Closed Won,363453,0058d000004QHaqAAG,0058d000004B2qYAAS,Bass661 Inc,Partner,Lorna Brown,John Williams,Lorna Brown,Eric Gutierrez
0068d000009MWDHAA4,0018d00000Ggx2uAAB,Opportunity for Sullivan800,Negotiation/Review,577250,0058d000004QHaeAAG,0058d000004B2qYAAS,Evans674 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Bruce Kennedy
0068d000009MWDIAA4,0018d00000GgwxQAAR,Opportunity for George802,Closed Won,214100,0058d000004QHamAAG,0058d000004B2qYAAS,Bailey19 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Evelyn Williamson
0068d000009MWDJAA4,0018d00000Ggx6kAAB,Opportunity for Gill1168,Closed Won,786875,0058d000004QHaeAAG,0058d000004B2qYAAS,Morton537 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Kelly Frazier
0068d000009MWDLAA4,0018d00000Ggx3YAAR,Opportunity for Osborne1170,Closed Won,71880,0058d000004QHafAAG,0058d000004B2qYAAS,Estrada864 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Dennis Howard
0068d000009MWDNAA4,0018d00000GgwxlAAB,Opportunity for Knight1172,Closed Won,2113750,0058d000004QHaiAAG,0058d000004B2qYAAS,Hall230 Inc,Partner,Lorna Brown,Dennis Howard,Lorna Brown,Dennis Howard
0068d000009MWDOAA4,0018d00000GgwxRAAR,Opportunity for Carson1177,Closed Lost,93733,0058d000004QHafAAG,0058d000004B2qYAAS,Vega20 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Johnny Green
0068d000009MWDQAA4,0018d00000GgwunAAB,Opportunity for Padilla1183,Closed Won,66246,0058d000004QHabAAG,0058d000004B2qYAAS,Olson171 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Nicolas Weaver
0068d000009MWDRAA4,0018d00000Ggx3wAAB,Opportunity for Abbott1184,Closed Won,2016250,0058d000004QHacAAG,0058d000004B2qYAAS,Rodgers79 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Nicolas Weaver
0068d000009MWDSAA4,0018d00000GgwtmAAB,Opportunity for Porter1185,Closed Won,3960350,0058d000004QHaiAAG,0058d000004B2qYAAS,McKenzie143 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Chris Riley
0068d000009MWDTAA4,0018d00000GgwvCAAR,Opportunity for Rice1187,Proposal/Price Quote,261400,0058d000004QHagAAG,0058d000004B2qYAAS,Henry405 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Dennis Howard
0068d000009MWDUAA4,0018d00000GgwyeAAB,Opportunity for Waters1188,Closed Won,1163610,0058d000004QHaiAAG,0058d000004B2qYAAS,Tran645 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Dennis Howard
0068d000009MWI3AAO,0018d00000GgwvGAAR,Opportunity for Patterson1324,Closed Lost,1292300,0058d000004QHaZAAW,0058d000004B2qYAAS,Gonzales409 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Doroth Gardner
0068d000009MWI4AAO,0018d00000Ggx2aAAB,Opportunity for Blair1326,Closed Won,72720,0058d000004QHacAAG,0058d000004B2qYAAS,Moss489 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Bruce Kennedy
0068d000009MWI5AAO,0018d00000Ggx9PAAR,Opportunity for Flores1679,Closed Lost,2641175,0058d000004QHadAAG,0058d000004B2qYAAS,Bowen938 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,John Williams
0068d000009MWI6AAO,0018d00000GgwywAAB,Opportunity for Steele1680,Closed Won,2207200,0058d000004QHaoAAG,0058d000004B2qYAAS,Patrick806 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Doroth Gardner
0068d000009MWIBAA4,0018d00000GgwuyAAB,Opportunity for Barnett1692,Needs Analysis,4708010,0058d000004QHaeAAG,0058d000004B2qYAAS,Stephens391 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Eric Gutierrez
0068d000009MWICAA4,0018d00000Ggx4mAAB,Opportunity for Figueroa1695,Closed Won,2604140,0058d000004QHapAAG,0058d000004B2qYAAS,Morales516 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Irene McCoy
0068d000009MWIEAA4,0018d00000GgwwTAAR,Opportunity for Watkins1701,Closed Lost,831100,0058d000004QHalAAG,0058d000004B2qYAAS,McCarthy602 Inc,Partner,Lorna Brown,Johnny Green,Lorna Brown,Eric Gutierrez
0068d000009MWIFAA4,0018d00000Ggx2CAAR,Opportunity for Long562,Closed Won,249600,0058d000004QHaiAAG,0058d000004B2qYAAS,Anderson269 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Catherine Brown
0068d000009MWIGAA4,0018d00000Ggx0lAAB,Opportunity for Schneider564,Closed Won,146771,0058d000004QHabAAG,0058d000004B2qYAAS,Simmons663 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Catherine Brown
0068d000009MWIIAA4,0018d00000GgwvVAAR,Opportunity for Webb567,Closed Lost,65040,0058d000004QHaeAAG,0058d000004B2qYAAS,Mendez595 Inc,Partner,Lorna Brown,Nicolas Weaver,Lorna Brown,Catherine Brown
0068d000009MWIJAA4,0018d00000Ggx78AAB,Opportunity for Reese570,Prospecting,2217555,0058d000004QHaYAAW,0058d000004B2qYAAS,Robertson721 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Evelyn Williamson
0068d000009MWIKAA4,0018d00000GgwyAAAR,Opportunity for Hunt578,Closed Won,1012640,0058d000004QHamAAG,0058d000004B2qYAAS,Lambert452 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Harold Campbell
0068d000009MWILAA4,0018d00000Ggx6vAAB,Opportunity for Watson580,Closed Won,4090880,0058d000004QHanAAG,0058d000004B2qYAAS,Torres548 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Chris Riley
0068d000009MWIMAA4,0018d00000GgwweAAB,Opportunity for Carr581,Closed Won,61500,0058d000004QHaqAAG,0058d000004B2qYAAS,Moody613 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Dennis Howard
0068d000009MW9QAAW,0018d00000Ggx95AAB,Opportunity for Tyler313,Closed Lost,55530,0058d000004QHajAAG,0058d000004B2qYAAS,Rodriguez768 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Nicolas Weaver
0068d000009MW9SAAW,0018d00000Ggx5FAAR,Opportunity for McGee320,Closed Lost,637600,0058d000004QHacAAG,0058d000004B2qYAAS,Alexander704 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Harold Campbell
0068d000009MW9TAAW,0018d00000Ggx5SAAR,Opportunity for Olson321,Qualification,3729975,0058d000004QHafAAG,0058d000004B2qYAAS,Hart717 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Laura Garza
0068d000009MW9UAAW,0018d00000Ggx2tAAB,Opportunity for Holland322,Closed Lost,384840,0058d000004QHaaAAG,0058d000004B2qYAAS,Rose673 Inc,Partner,Lorna Brown,Bruce Kennedy,Lorna Brown,Dennis Howard
0068d000009MW9VAAW,0018d00000Ggww8AAB,Opportunity for Martin324,Closed Won,7747190,0058d000004QHacAAG,0058d000004B2qYAAS,Daniel415 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Irene McCoy
0068d000009MW9WAAW,0018d00000GgwtoAAB,Opportunity for Castillo325,Closed Won,131750,0058d000004QHahAAG,0058d000004B2qYAAS,Newman145 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Bruce Kennedy
0068d000009MW9XAAW,0018d00000Ggx18AAB,Opportunity for Klein103,Closed Won,84329,0058d000004QHaYAAW,0058d000004B2qYAAS,Nelson829 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Kelly Frazier
0068d000009MW9ZAAW,0018d00000GgwwOAAR,Opportunity for Ramirez108,Closed Won,87240,0058d000004QHaZAAW,0058d000004B2qYAAS,James431 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Evelyn Williamson
0068d000009MW9aAAG,0018d00000Ggx9OAAR,Opportunity for Jones110,Closed Won,1193160,0058d000004QHacAAG,0058d000004B2qYAAS,Glover937 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Eric Gutierrez
0068d000009MW9cAAG,0018d00000GgwtgAAB,Opportunity for Lynch113,Closed Won,1817900,0058d000004QHaeAAG,0058d000004B2qYAAS,Ramirez137 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Dennis Howard
0068d000009MW9eAAG,0018d00000Ggx8oAAB,Opportunity for Carroll233,Closed Won,1578500,0058d000004QHaoAAG,0058d000004B2qYAAS,Freeman751 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Eric Gutierrez
0068d000009MW9fAAG,0018d00000Ggx2wAAB,Opportunity for Murphy234,Closed Won,2734080,0058d000004QHaoAAG,0058d000004B2qYAAS,Gray676 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,John Williams
0068d000009MWBHAA4,0018d00000GgwtdAAB,Opportunity for Klein1486,Prospecting,431073,0058d000004QHahAAG,0058d000004B2qYAAS,Nichols134 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Laura Palmer
0068d000009MWBIAA4,0018d00000Ggx5LAAR,Opportunity for Stone1492,Closed Lost,3163400,0058d000004QHadAAG,0058d000004B2qYAAS,Fleming710 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Irene Kelley
0068d000009MWBJAA4,0018d00000Ggx0ZAAR,Opportunity for Barnes1852,Closed Lost,1635400,0058d000004QHaYAAW,0058d000004B2qYAAS,Hines651 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Doroth Gardner
0068d000009MWBKAA4,0018d00000GgwxbAAB,Opportunity for Johnston1857,Closed Won,163800,0058d000004QHacAAG,0058d000004B2qYAAS,Cummings220 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Bruce Kennedy
0068d000009MWBMAA4,0018d00000GgwzbAAB,Opportunity for Smith1859,Negotiation/Review,1261290,0058d000004QHafAAG,0058d000004B2qYAAS,Morales41 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Laura Garza
0068d000009MWBNAA4,0018d00000Ggx6oAAB,Opportunity for Thornton1860,Closed Won,193757,0058d000004QHacAAG,0058d000004B2qYAAS,Morris541 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Laura Palmer
0068d000009MWBOAA4,0018d00000GgwxkAAB,Opportunity for Ramsey1863,Closed Won,1885475,0058d000004QHabAAG,0058d000004B2qYAAS,Vaughn229 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Dennis Howard
0068d000009MWBPAA4,0018d00000Ggx67AAB,Opportunity for Mathis1864,Needs Analysis,2628850,0058d000004QHacAAG,0058d000004B2qYAAS,Medina110 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Irene Kelley
0068d000009MWBRAA4,0018d00000Ggwu3AAB,Opportunity for Price1866,Closed Won,466000,0058d000004QHagAAG,0058d000004B2qYAAS,Shaw160 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Bruce Kennedy
0068d000009MWBTAA4,0018d00000Ggx8MAAR,Opportunity for Moore1870,Closed Won,165920,0058d000004QHagAAG,0058d000004B2qYAAS,Ross559 Inc,Partner,Lorna Brown,Chris Riley,Lorna Brown,Harold Campbell
0068d000009MWDVAA4,0018d00000GgwwMAAR,Opportunity for Vasquez1191,Closed Won,2101255,0058d000004QHagAAG,0058d000004B2qYAAS,Fletcher429 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Irene McCoy
0068d000009MWDWAA4,0018d00000GgwxYAAR,Opportunity for Tate1543,Closed Won,460956,0058d000004QHapAAG,0058d000004B2qYAAS,Ingram217 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Catherine Brown
0068d000009MWDXAA4,0018d00000GgwxUAAR,Opportunity for Bates1547,Closed Won,3426450,0058d000004QHanAAG,0058d000004B2qYAAS,Byrd23 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Harold Campbell
0068d000009MWDYAA4,0018d00000Ggx8sAAB,Opportunity for McKinney1548,Qualification,3526355,0058d000004QHalAAG,0058d000004B2qYAAS,Becker755 Inc,Partner,Lorna Brown,Johnny Green,Lorna Brown,Chris Riley
0068d000009MWDZAA4,0018d00000Ggx7PAAR,Opportunity for Banks1549,Closed Won,363901,0058d000004QHahAAG,0058d000004B2qYAAS,Ferguson738 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Kelly Frazier
0068d000009MWDaAAO,0018d00000GgwuyAAB,Opportunity for Burgess1551,Closed Won,68600,0058d000004QHajAAG,0058d000004B2qYAAS,Stephens391 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Eric Gutierrez
0068d000009MWDbAAO,0018d00000GgwtgAAB,Opportunity for Reynolds1553,Value Proposition,3464115,0058d000004QHabAAG,0058d000004B2qYAAS,Ramirez137 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Dennis Howard
0068d000009MWDcAAO,0018d00000GgwvaAAB,Opportunity for Mitchell1555,Closed Won,123280,0058d000004QHafAAG,0058d000004B2qYAAS,Hopkins600 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Evelyn Williamson
0068d000009MWDfAAO,0018d00000Ggx2DAAR,Opportunity for Chapman1566,Closed Won,2294400,0058d000004QHapAAG,0058d000004B2qYAAS,Elliott270 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Harold Campbell
0068d000009MWDhAAO,0018d00000GgwuDAAR,Opportunity for Munoz1931,Closed Won,1113000,0058d000004QHalAAG,0058d000004B2qYAAS,Beck370 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Laura Palmer
0068d000009MWINAA4,0018d00000Ggx88AAB,Opportunity for Butler582,Prospecting,224800,0058d000004QHaaAAG,0058d000004B2qYAAS,Webster349 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Laura Garza
0068d000009MWIOAA4,0018d00000Ggx7eAAB,Opportunity for Johnston583,Closed Won,399300,0058d000004QHahAAG,0058d000004B2qYAAS,Elliott903 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Evelyn Williamson
0068d000009MWIPAA4,0018d00000Ggx32AAB,Opportunity for Dunn946,Closed Won,2389600,0058d000004QHabAAG,0058d000004B2qYAAS,Ortega682 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Doroth Gardner
0068d000009MWIQAA4,0018d00000Ggx6qAAB,Opportunity for Davis947,Closed Won,1574960,0058d000004QHacAAG,0058d000004B2qYAAS,Barnett543 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Irene Kelley
0068d000009MWIRAA4,0018d00000GgwtoAAB,Opportunity for Stokes949,Needs Analysis,3915950,0058d000004QHanAAG,0058d000004B2qYAAS,Newman145 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Bruce Kennedy
0068d000009MWISAA4,0018d00000Ggx4yAAB,Opportunity for Bryant952,Value Proposition,1379300,0058d000004QHaoAAG,0058d000004B2qYAAS,Pittman528 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Julie Chavez
0068d000009MWITAA4,0018d00000Ggx8OAAR,Opportunity for Salazar953,Perception Analysis,100267,0058d000004QHanAAG,0058d000004B2qYAAS,Watkins561 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
0068d000009MWIUAA4,0018d00000Ggx2BAAR,Opportunity for Alexander954,Value Proposition,895135,0058d000004QHaiAAG,0058d000004B2qYAAS,Clarke268 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Bruce Kennedy
0068d000009MWIVAA4,0018d00000Ggx4nAAB,Opportunity for Dennis956,Qualification,2285700,0058d000004QHacAAG,0058d000004B2qYAAS,Fox517 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Eric Gutierrez
0068d000009MWIWAA4,0018d00000GgwuUAAR,Opportunity for Estrada957,Negotiation/Review,488860,0058d000004QHabAAG,0058d000004B2qYAAS,Banks163 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Eric Gutierrez
0068d000009MWIXAA4,0018d00000Ggx4kAAB,Opportunity for Rodriquez958,Qualification,413100,0058d000004QHaoAAG,0058d000004B2qYAAS,Tran514 Inc,Partner,Lorna Brown,Irene McCoy,Lorna Brown,Irene Kelley
0068d000009MWIYAA4,0018d00000Ggx98AAB,Opportunity for Jackson959,Closed Won,2632925,0058d000004QHabAAG,0058d000004B2qYAAS,Lawson921 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Catherine Brown
0068d000009MWIZAA4,0018d00000Ggx99AAB,Opportunity for McBride960,Closed Won,412385,0058d000004QHagAAG,0058d000004B2qYAAS,Bennett922 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Nicolas Weaver
0068d000009MWIaAAO,0018d00000Ggx7AAAR,Opportunity for Jimenez961,Needs Analysis,449700,0058d000004QHaYAAW,0058d000004B2qYAAS,Wade723 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Laura Garza
0068d000009MWIbAAO,0018d00000GgwwmAAB,Opportunity for Moore962,Negotiation/Review,39960,0058d000004QHapAAG,0058d000004B2qYAAS,Lopez621 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,John Williams
0068d000009MWIcAAO,0018d00000GgwzjAAB,Opportunity for Wade966,Needs Analysis,552000,0058d000004QHajAAG,0058d000004B2qYAAS,West49 Inc,Partner,Lorna Brown,Laura Palmer,Lorna Brown,Catherine Brown
0068d000009MW9iAAG,0018d00000GgwyCAAR,Opportunity for Willis238,Closed Won,2250950,0058d000004QHacAAG,0058d000004B2qYAAS,Bush454 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Julie Chavez
0068d000009MW9mAAG,0018d00000GgwyAAAR,Opportunity for Padilla247,Closed Lost,1214160,0058d000004QHacAAG,0058d000004B2qYAAS,Lambert452 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Harold Campbell
0068d000009MW9nAAG,0018d00000GgwvHAAR,Opportunity for Barnett252,Closed Won,431194,0058d000004QHaeAAG,0058d000004B2qYAAS,Myers581 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Eric Sanchez
0068d000009MW9oAAG,0018d00000Ggx8JAAR,Opportunity for Ford255,Closed Won,377690,0058d000004QHalAAG,0058d000004B2qYAAS,Roy360 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Nicolas Weaver
0068d000009MW9pAAG,0018d00000GgwwXAAR,Opportunity for Cooper256,Closed Lost,2218900,0058d000004QHacAAG,0058d000004B2qYAAS,Davidson606 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Julie Chavez
0068d000009MWBUAA4,0018d00000GgwzdAAB,Opportunity for Foster1871,Closed Won,1628800,0058d000004QHadAAG,0058d000004B2qYAAS,Carr43 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Dennis Howard
0068d000009MWBVAA4,0018d00000GgwvVAAR,Opportunity for McDaniel1873,Closed Won,3694000,0058d000004QHahAAG,0058d000004B2qYAAS,Mendez595 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Catherine Brown
0068d000009MWBWAA4,0018d00000Ggx9UAAR,Opportunity for Gibbs1874,Proposal/Price Quote,2058100,0058d000004QHamAAG,0058d000004B2qYAAS,Lynch943 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Johnny Green
0068d000009MWBXAA4,0018d00000Ggx4RAAR,Opportunity for Medina1876,Needs Analysis,2859100,0058d000004QHacAAG,0058d000004B2qYAAS,Moran300 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Irene McCoy
0068d000009MWBYAA4,0018d00000GgwxIAAR,Opportunity for Kim733,Closed Won,238018,0058d000004QHaZAAW,0058d000004B2qYAAS,Graham11 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Eric Sanchez
0068d000009MWBZAA4,0018d00000Ggx1tAAB,Opportunity for Curry734,Qualification,40380,0058d000004QHaZAAW,0058d000004B2qYAAS,Doyle59 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Kelly Frazier
0068d000009MWBaAAO,0018d00000Ggx85AAB,Opportunity for Schultz736,Closed Lost,324200,0058d000004QHahAAG,0058d000004B2qYAAS,Benson346 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Julie Chavez
0068d000009MWBbAAO,0018d00000Ggx1lAAB,Opportunity for Garner740,Perception Analysis,155600,0058d000004QHaqAAG,0058d000004B2qYAAS,Summers987 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Irene Kelley
0068d000009MWBeAAO,0018d00000GgwzwAAB,Opportunity for Watts745,Closed Won,676500,0058d000004QHaqAAG,0058d000004B2qYAAS,Butler249 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Eric Gutierrez
0068d000009MWBfAAO,0018d00000GgwtbAAB,Opportunity for Freeman746,Closed Won,1411200,0058d000004QHanAAG,0058d000004B2qYAAS,Cobb132 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Dennis Howard
0068d000009MWBgAAO,0018d00000Ggx5ZAAR,Opportunity for Hopkins747,Closed Won,218798,0058d000004QHaqAAG,0058d000004B2qYAAS,Erickson874 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Doroth Gardner
