Customer Classification,YoY Difference,Order?,Year,First Purchase,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID
Consistent,18,1,2021,2019,1992,CA-2021-111374,24/02/2021,28/02/2021,Standard Class,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996,CB-12415
Consistent,-158,1,2019,2018,2689,CA-2019-153220,12/11/2019,14/11/2019,First Class,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,YC-21895
Consistent,32,1,2021,2018,9463,US-2021-109610,25/11/2021,30/11/2021,Second Class,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0,168.4704,BS-11590
New,,1,2018,2018,9003,CA-2018-103807,02/12/2018,09/12/2018,Standard Class,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,0,7.1628,EM-13825
New,,1,2018,2018,9002,CA-2018-103807,02/12/2018,09/12/2018,Standard Class,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0,0.833,EM-13825
Consistent,48,1,2020,2018,4861,CA-2020-101546,18/12/2020,24/12/2020,Standard Class,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706,GK-14620
Consistent,48,1,2020,2018,1808,US-2020-116729,25/12/2020,28/12/2020,First Class,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272,GK-14620
Consistent,48,1,2020,2018,1807,US-2020-116729,25/12/2020,28/12/2020,First Class,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0,21.7728,GK-14620
Consistent,48,1,2020,2018,1806,US-2020-116729,25/12/2020,28/12/2020,First Class,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,GK-14620
Consistent,48,1,2020,2018,325,CA-2020-162138,23/04/2020,27/04/2020,Standard Class,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965,GK-14620
Consistent,48,1,2020,2018,324,CA-2020-162138,23/04/2020,27/04/2020,Standard Class,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,GK-14620
New,,1,2018,2018,8266,CA-2018-131800,30/12/2018,04/01/2019,Standard Class,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,12.8499,AJ-10960
New,,1,2018,2018,8265,CA-2018-131800,30/12/2018,04/01/2019,Standard Class,Astrea Jones,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0,30.735,AJ-10960
New,,1,2018,2018,493,CA-2018-113362,14/09/2018,19/09/2018,Standard Class,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,11.07,3,0,5.0922,AJ-10960
New,,1,2018,2018,492,CA-2018-113362,14/09/2018,19/09/2018,Standard Class,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983000000,AJ-10960
Consistent,32,1,2021,2018,9409,CA-2021-162789,22/09/2021,24/09/2021,Second Class,Logan Currie,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,0,3.9831,LC-17140
Consistent,32,1,2021,2018,9408,CA-2021-162789,22/09/2021,24/09/2021,Second Class,Logan Currie,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,0,171.36,LC-17140
Consistent,32,1,2021,2018,7285,CA-2021-169439,09/09/2021,13/09/2021,Standard Class,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,LC-17140
Consistent,32,1,2021,2018,7284,CA-2021-169439,09/09/2021,13/09/2021,Standard Class,Logan Currie,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,LC-17140
Consistent,32,1,2021,2018,630,CA-2021-133431,17/12/2021,21/12/2021,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858,LC-17140
Consistent,32,1,2021,2018,629,CA-2021-133431,17/12/2021,21/12/2021,Standard Class,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435,LC-17140
Consistent,32,1,2021,2018,204,US-2021-116701,17/12/2021,21/12/2021,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,LC-17140
Returning,32,1,2021,2018,2574,CA-2021-145128,09/07/2021,14/07/2021,Standard Class,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.587,SM-20320
Returning,32,1,2021,2018,2267,CA-2021-149146,12/10/2021,12/10/2021,Same Day,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892,SM-20320
Returning,48,1,2020,2018,7734,CA-2020-165673,15/05/2020,19/05/2020,Second Class,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,MN-17935
Consistent,-158,1,2019,2018,5923,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356000000,PF-19120
Consistent,-158,1,2019,2018,5922,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,0,53.2608,PF-19120
Consistent,-158,1,2019,2018,5921,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767,PF-19120
Consistent,-158,1,2019,2018,5920,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916,PF-19120
Consistent,-158,1,2019,2018,5919,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049000000,PF-19120
Consistent,-158,1,2019,2018,5918,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,6,0.2,158.5764,PF-19120
Consistent,-158,1,2019,2018,5917,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,4,0,27.434,PF-19120
Consistent,-158,1,2019,2018,5916,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2,0.1,8.8784,PF-19120
Consistent,-158,1,2019,2018,5915,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,7,0,41.2237,PF-19120
Consistent,-158,1,2019,2018,5914,US-2019-126977,17/09/2019,23/09/2019,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,0,1.043,PF-19120
Consistent,-158,1,2019,2018,4822,CA-2019-140025,07/04/2019,11/04/2019,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.952,6,0.2,47.994,PF-19120
Consistent,-158,1,2019,2018,4821,CA-2019-140025,07/04/2019,11/04/2019,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,8,0.8,-1181.2824,PF-19120
Consistent,-158,1,2019,2018,3884,CA-2019-129896,15/06/2019,20/06/2019,Standard Class,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,0.2,11.0704,PF-19120
Consistent,-158,1,2019,2018,3883,CA-2019-129896,15/06/2019,20/06/2019,Standard Class,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,-36.4704,PF-19120
Consistent,-158,1,2019,2018,3882,CA-2019-129896,15/06/2019,20/06/2019,Standard Class,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,PF-19120
Consistent,-158,1,2019,2018,3881,CA-2019-129896,15/06/2019,20/06/2019,Standard Class,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99,PF-19120
New,,1,2018,2018,2103,CA-2018-123295,18/07/2018,18/07/2018,Same Day,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,0.2,-25.9136,AH-10120
Consistent,-158,1,2019,2018,4721,CA-2019-142601,18/04/2019,20/04/2019,Second Class,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,61.96,2,0,27.882,DE-13255
Consistent,-158,1,2019,2018,4720,CA-2019-142601,18/04/2019,20/04/2019,Second Class,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,0,9.471700000,DE-13255
Consistent,-158,1,2019,2018,3427,CA-2019-153381,24/09/2019,28/09/2019,Standard Class,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1408.1,10,0,394.268,DE-13255
Consistent,-158,1,2019,2018,3426,CA-2019-153381,24/09/2019,28/09/2019,Standard Class,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",15.24,4,0,6.858,DE-13255
Consistent,48,1,2020,2018,8813,US-2020-140172,08/03/2020,13/03/2020,Standard Class,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.753,SP-20650
Consistent,48,1,2020,2018,8812,US-2020-140172,08/03/2020,13/03/2020,Standard Class,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,0.1,48.3336,SP-20650
Consistent,48,1,2020,2018,8693,CA-2020-136770,14/08/2020,18/08/2020,Standard Class,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,5,0.2,48.993,SP-20650
Consistent,48,1,2020,2018,8692,CA-2020-136770,14/08/2020,18/08/2020,Standard Class,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376,SP-20650
Consistent,48,1,2020,2018,8691,CA-2020-136770,14/08/2020,18/08/2020,Standard Class,Stephanie Phelps,Corporate,United States,Akron,Ohio,44312,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,SP-20650
Consistent,48,1,2020,2018,7331,CA-2020-149349,12/11/2020,13/11/2020,First Class,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,6,0.6,-8.532,SP-20650
Consistent,48,1,2020,2018,6711,CA-2020-149503,09/12/2020,12/12/2020,First Class,Stephanie Phelps,Corporate,United States,Stockton,California,95207,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",273.92,8,0.2,99.296,SP-20650
Consistent,48,1,2020,2018,6116,CA-2020-133802,14/03/2020,20/03/2020,Standard Class,Stephanie Phelps,Corporate,United States,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,SP-20650
Sleeping,-158,0,2019,2018,,,,,,Thomas Boland,,,,,,,,,,,,,,,TB-21175
Consistent,-6,1,2021,2020,5942,CA-2021-112431,12/10/2021,14/10/2021,Second Class,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,5.88,2,0,1.5876,RW-19690
Consistent,-6,1,2021,2020,5941,CA-2021-112431,12/10/2021,14/10/2021,Second Class,Robert Waldorf,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,12,0,130.752,RW-19690
Consistent,-6,1,2021,2020,2768,CA-2021-167752,15/01/2021,18/01/2021,First Class,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,RW-19690
Consistent,-6,1,2021,2020,2767,CA-2021-167752,15/01/2021,18/01/2021,First Class,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.868200000,RW-19690
Consistent,-6,1,2021,2020,2334,CA-2021-169285,21/03/2021,25/03/2021,Standard Class,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,1,0,2.8322,RW-19690
Consistent,-6,1,2021,2020,2333,CA-2021-169285,21/03/2021,25/03/2021,Standard Class,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,0,133.152,RW-19690
Consistent,-6,1,2021,2020,1966,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.254,RW-19690
Consistent,-6,1,2021,2020,1965,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774,RW-19690
Consistent,-6,1,2021,2020,1964,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0,11.703,RW-19690
Consistent,-6,1,2021,2020,1963,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808,RW-19690
Consistent,-6,1,2021,2020,1962,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768,RW-19690
Consistent,-6,1,2021,2020,1961,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433,RW-19690
Consistent,-6,1,2021,2020,1960,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.6157,RW-19690
Consistent,-6,1,2021,2020,1959,CA-2021-110905,10/09/2021,15/09/2021,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0,7.776,RW-19690
Sleeping,-158,0,2019,2018,,,,,,Erin Mull,,,,,,,,,,,,,,,EM-14065
Consistent,32,1,2021,2018,3200,CA-2021-164000,18/12/2021,22/12/2021,Standard Class,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,7,0.2,2.338,AH-10030
Consistent,18,1,2021,2019,6281,CA-2021-152226,12/05/2021,16/05/2021,Standard Class,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,JH-15910
Consistent,18,1,2021,2019,2434,US-2021-112613,28/05/2021,01/06/2021,Standard Class,Jonathan Howell,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.368,4,0.2,4.0776,JH-15910
Consistent,18,1,2021,2019,304,US-2021-152380,19/11/2021,23/11/2021,Standard Class,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,JH-15910
New,,1,2019,2019,7590,CA-2019-139738,25/09/2019,29/09/2019,Standard Class,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744,DK-12895
New,,1,2019,2019,3999,CA-2019-105627,08/03/2019,12/03/2019,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,DK-12895
New,,1,2019,2019,3998,CA-2019-105627,08/03/2019,12/03/2019,Standard Class,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494,DK-12895
