id,Agent Name,Leader 1,Leader Name,Location,Month Start Date,Calls Offered,Calls Not Answered,Calls Answered,Total Duration,Sentiment,Transfers,Not Answered Percent < 5,Sentiment Score >= 0,Not Answered Rate,Agent Avg Duration,Met Sentiment Goal,Met Not Answered Rate
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/2/2021,863.0,57.0,806.0,5178.0,-90.0,,5.0,0.0,0.066,6.0,0.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/3/2021,446.0,44.0,402.0,5798.0,-46.0,,5.0,0.0,0.099,14.0,0.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/4/2021,598.0,43.0,555.0,4784.0,54.0,,5.0,0.0,0.072,9.0,1.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/5/2021,495.0,20.0,475.0,3960.0,65.0,22.0,5.0,0.0,0.04,8.0,1.0,1.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/6/2021,670.0,12.0,658.0,11390.0,-23.0,6.0,5.0,0.0,0.018,17.0,0.0,1.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/7/2021,424.0,27.0,397.0,8904.0,-30.0,26.0,5.0,0.0,0.064,22.0,0.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/8/2021,514.0,69.0,445.0,2570.0,-4.0,23.0,5.0,0.0,0.134,6.0,0.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/9/2021,738.0,36.0,702.0,5166.0,92.0,14.0,5.0,0.0,0.049,7.0,1.0,1.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/10/2021,615.0,83.0,532.0,3690.0,90.0,20.0,5.0,0.0,0.135,7.0,1.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/11/2021,764.0,84.0,680.0,8404.0,-25.0,5.0,5.0,0.0,0.11,12.0,0.0,0.0
42,"Mattusov, Petra",2,"MacAne, Madelyn",Margaree,1/12/2021,966.0,17.0,949.0,13524.0,-18.0,24.0,5.0,0.0,0.018,14.0,0.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/1/2021,486.0,89.0,397.0,5832.0,94.0,,5.0,0.0,0.183,15.0,1.0,0.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/2/2021,497.0,20.0,477.0,5467.0,-64.0,,5.0,0.0,0.04,11.0,0.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/3/2021,461.0,63.0,398.0,8759.0,-13.0,,5.0,0.0,0.137,22.0,0.0,0.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/4/2021,514.0,15.0,499.0,3598.0,80.0,,5.0,0.0,0.029,7.0,1.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/5/2021,998.0,20.0,978.0,6986.0,87.0,10.0,5.0,0.0,0.02,7.0,1.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/6/2021,906.0,40.0,866.0,19026.0,-97.0,18.0,5.0,0.0,0.044,22.0,0.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/7/2021,689.0,21.0,668.0,11713.0,15.0,16.0,5.0,0.0,0.03,18.0,1.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/8/2021,953.0,83.0,870.0,11436.0,16.0,14.0,5.0,0.0,0.087,13.0,1.0,0.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/9/2021,814.0,0.0,814.0,13838.0,-49.0,25.0,5.0,0.0,0.0,17.0,0.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/10/2021,630.0,66.0,564.0,6930.0,-70.0,16.0,5.0,0.0,0.105,12.0,0.0,0.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/11/2021,891.0,40.0,851.0,17820.0,-2.0,22.0,5.0,0.0,0.045,21.0,0.0,1.0
43,"Baldrick, Tressa",2,"MacAne, Madelyn",Margaree,1/12/2021,675.0,73.0,602.0,6750.0,30.0,18.0,5.0,0.0,0.108,11.0,1.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/1/2021,734.0,24.0,710.0,10276.0,48.0,,5.0,0.0,0.033,14.0,1.0,1.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/2/2021,834.0,25.0,809.0,9174.0,-42.0,,5.0,0.0,0.03,11.0,0.0,1.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/3/2021,425.0,71.0,354.0,8075.0,10.0,,5.0,0.0,0.167,23.0,1.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/4/2021,989.0,62.0,927.0,16813.0,29.0,,5.0,0.0,0.063,18.0,1.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/5/2021,677.0,29.0,648.0,2708.0,54.0,15.0,5.0,0.0,0.043,4.0,1.0,1.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/6/2021,476.0,85.0,391.0,2380.0,-67.0,19.0,5.0,0.0,0.179,6.0,0.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/7/2021,480.0,69.0,411.0,1920.0,88.0,0.0,5.0,0.0,0.144,5.0,1.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/8/2021,843.0,54.0,789.0,16860.0,0.0,7.0,5.0,0.0,0.064,21.0,1.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/9/2021,445.0,14.0,431.0,7120.0,48.0,2.0,5.0,0.0,0.031,17.0,1.0,1.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/10/2021,583.0,83.0,500.0,8745.0,-70.0,18.0,5.0,0.0,0.142,17.0,0.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/11/2021,634.0,38.0,596.0,10778.0,-25.0,8.0,5.0,0.0,0.06,18.0,0.0,0.0
44,"Roch, Lilith",2,"MacAne, Madelyn",Margaree,1/12/2021,637.0,83.0,554.0,13377.0,51.0,0.0,5.0,0.0,0.13,24.0,1.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/1/2021,653.0,9.0,644.0,3265.0,76.0,,5.0,0.0,0.014,5.0,1.0,1.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/2/2021,506.0,31.0,475.0,7084.0,-12.0,,5.0,0.0,0.061,15.0,0.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/3/2021,582.0,0.0,582.0,11058.0,29.0,,5.0,0.0,0.0,19.0,1.0,1.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/4/2021,738.0,6.0,732.0,8118.0,-73.0,,5.0,0.0,0.008,11.0,0.0,1.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/5/2021,584.0,19.0,565.0,2920.0,93.0,0.0,5.0,0.0,0.033,5.0,1.0,1.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/6/2021,558.0,86.0,472.0,3348.0,11.0,14.0,5.0,0.0,0.154,7.0,1.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/7/2021,852.0,87.0,765.0,10224.0,87.0,13.0,5.0,0.0,0.102,13.0,1.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/8/2021,497.0,78.0,419.0,3479.0,19.0,4.0,5.0,0.0,0.157,8.0,1.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/9/2021,456.0,75.0,381.0,4104.0,-96.0,5.0,5.0,0.0,0.164,11.0,0.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/10/2021,655.0,78.0,577.0,9825.0,-13.0,17.0,5.0,0.0,0.119,17.0,0.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/11/2021,415.0,59.0,356.0,6225.0,-91.0,25.0,5.0,0.0,0.142,17.0,0.0,0.0
47,"Dionisi, Shanda",2,"MacAne, Madelyn",Margaree,1/12/2021,795.0,55.0,740.0,2385.0,-83.0,19.0,5.0,0.0,0.069,3.0,0.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/1/2021,395.0,3.0,392.0,4345.0,-19.0,,5.0,0.0,0.008,11.0,0.0,1.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/2/2021,452.0,74.0,378.0,7684.0,19.0,,5.0,0.0,0.164,20.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/3/2021,823.0,54.0,769.0,4938.0,75.0,,5.0,0.0,0.066,6.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/4/2021,563.0,60.0,503.0,9571.0,-31.0,,5.0,0.0,0.107,19.0,0.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/5/2021,921.0,53.0,868.0,8289.0,92.0,13.0,5.0,0.0,0.058,10.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/6/2021,807.0,41.0,766.0,13719.0,-81.0,14.0,5.0,0.0,0.051,18.0,0.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/7/2021,969.0,1.0,968.0,17442.0,96.0,13.0,5.0,0.0,0.001,18.0,1.0,1.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/8/2021,994.0,50.0,944.0,11928.0,70.0,15.0,5.0,0.0,0.05,13.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/9/2021,558.0,38.0,520.0,5022.0,95.0,12.0,5.0,0.0,0.068,10.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/10/2021,898.0,57.0,841.0,3592.0,15.0,10.0,5.0,0.0,0.063,4.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/11/2021,605.0,71.0,534.0,12100.0,62.0,27.0,5.0,0.0,0.117,23.0,1.0,0.0
51,"Dagnan, Avictor",1,"Howroyd, Kylie",Margaree,1/12/2021,652.0,37.0,615.0,2608.0,34.0,10.0,5.0,0.0,0.057,4.0,1.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/1/2021,613.0,24.0,589.0,2452.0,22.0,,5.0,0.0,0.039,4.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/2/2021,710.0,80.0,630.0,2130.0,-38.0,,5.0,0.0,0.113,3.0,0.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/3/2021,799.0,35.0,764.0,5593.0,52.0,,5.0,0.0,0.044,7.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/4/2021,856.0,84.0,772.0,17120.0,59.0,,5.0,0.0,0.098,22.0,1.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/5/2021,421.0,64.0,357.0,7157.0,12.0,8.0,5.0,0.0,0.152,20.0,1.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/6/2021,861.0,41.0,820.0,12915.0,39.0,20.0,5.0,0.0,0.048,16.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/7/2021,838.0,32.0,806.0,7542.0,58.0,0.0,5.0,0.0,0.038,9.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/8/2021,1001.0,26.0,975.0,10010.0,70.0,10.0,5.0,0.0,0.026,10.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/9/2021,423.0,34.0,389.0,7191.0,-57.0,4.0,5.0,0.0,0.08,18.0,0.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/10/2021,465.0,28.0,437.0,8835.0,22.0,26.0,5.0,0.0,0.06,20.0,1.0,0.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/11/2021,885.0,23.0,862.0,11505.0,35.0,18.0,5.0,0.0,0.026,13.0,1.0,1.0
54,"Fallis, Irwinn",1,"Howroyd, Kylie",Margaree,1/12/2021,406.0,43.0,363.0,3248.0,-40.0,26.0,5.0,0.0,0.106,9.0,0.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/1/2021,683.0,2.0,681.0,5464.0,-21.0,,5.0,0.0,0.003,8.0,0.0,1.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/2/2021,849.0,19.0,830.0,17829.0,88.0,,5.0,0.0,0.022,21.0,1.0,1.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/3/2021,669.0,2.0,667.0,4014.0,54.0,,5.0,0.0,0.003,6.0,1.0,1.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/4/2021,937.0,50.0,887.0,10307.0,-22.0,,5.0,0.0,0.053,12.0,0.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/5/2021,913.0,48.0,865.0,19173.0,67.0,9.0,5.0,0.0,0.053,22.0,1.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/6/2021,999.0,19.0,980.0,7992.0,8.0,25.0,5.0,0.0,0.019,8.0,1.0,1.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/7/2021,768.0,24.0,744.0,11520.0,-37.0,17.0,5.0,0.0,0.031,15.0,0.0,1.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/8/2021,465.0,64.0,401.0,3720.0,-24.0,19.0,5.0,0.0,0.138,9.0,0.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/9/2021,496.0,47.0,449.0,9920.0,45.0,20.0,5.0,0.0,0.095,22.0,1.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/10/2021,867.0,67.0,800.0,3468.0,28.0,16.0,5.0,0.0,0.077,4.0,1.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/11/2021,505.0,45.0,460.0,2525.0,60.0,20.0,5.0,0.0,0.089,5.0,1.0,0.0
58,"Stiffell, Deonne",2,"MacAne, Madelyn",Margaree,1/12/2021,619.0,37.0,582.0,12380.0,-99.0,1.0,5.0,0.0,0.06,21.0,0.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/1/2021,841.0,0.0,841.0,4205.0,73.0,,5.0,0.0,0.0,5.0,1.0,1.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/2/2021,477.0,82.0,395.0,1908.0,41.0,,5.0,0.0,0.172,5.0,1.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/3/2021,946.0,85.0,861.0,10406.0,14.0,,5.0,0.0,0.09,12.0,1.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/4/2021,806.0,29.0,777.0,11284.0,92.0,,5.0,0.0,0.036,15.0,1.0,1.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/5/2021,461.0,16.0,445.0,3688.0,-100.0,10.0,5.0,0.0,0.035,8.0,0.0,1.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/6/2021,555.0,36.0,519.0,1665.0,-69.0,20.0,5.0,0.0,0.065,3.0,0.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/7/2021,860.0,76.0,784.0,12040.0,36.0,10.0,5.0,0.0,0.088,15.0,1.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/8/2021,583.0,66.0,517.0,8162.0,-88.0,16.0,5.0,0.0,0.113,16.0,0.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/9/2021,697.0,11.0,686.0,7667.0,8.0,13.0,5.0,0.0,0.016,11.0,1.0,1.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/10/2021,464.0,1.0,463.0,5568.0,-65.0,23.0,5.0,0.0,0.002,12.0,0.0,1.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/11/2021,920.0,72.0,848.0,4600.0,4.0,7.0,5.0,0.0,0.078,5.0,1.0,0.0
60,"Fipp, Katrina",2,"MacAne, Madelyn",Margaree,1/12/2021,531.0,68.0,463.0,3717.0,-59.0,26.0,5.0,0.0,0.128,8.0,0.0,0.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/1/2021,846.0,11.0,835.0,12690.0,0.0,,5.0,0.0,0.013,15.0,1.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/2/2021,721.0,11.0,710.0,2163.0,79.0,,5.0,0.0,0.015,3.0,1.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/3/2021,859.0,19.0,840.0,3436.0,-11.0,,5.0,0.0,0.022,4.0,0.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/4/2021,411.0,56.0,355.0,1644.0,15.0,,5.0,0.0,0.136,5.0,1.0,0.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/5/2021,780.0,74.0,706.0,9360.0,-96.0,14.0,5.0,0.0,0.095,13.0,0.0,0.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/6/2021,890.0,1.0,889.0,10680.0,-60.0,14.0,5.0,0.0,0.001,12.0,0.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/7/2021,550.0,70.0,480.0,1650.0,-53.0,14.0,5.0,0.0,0.127,3.0,0.0,0.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/8/2021,709.0,15.0,694.0,4254.0,-15.0,8.0,5.0,0.0,0.021,6.0,0.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/9/2021,500.0,46.0,454.0,6000.0,-43.0,17.0,5.0,0.0,0.092,13.0,0.0,0.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/10/2021,760.0,25.0,735.0,13680.0,36.0,27.0,5.0,0.0,0.033,19.0,1.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/11/2021,420.0,8.0,412.0,8400.0,-70.0,16.0,5.0,0.0,0.019,20.0,0.0,1.0
63,"Clynmans, Oralee",1,"Howroyd, Kylie",Margaree,1/12/2021,956.0,87.0,869.0,18164.0,-98.0,7.0,5.0,0.0,0.091,21.0,0.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/1/2021,801.0,0.0,801.0,12015.0,4.0,,5.0,0.0,0.0,15.0,1.0,1.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/2/2021,454.0,30.0,424.0,2270.0,13.0,,5.0,0.0,0.066,5.0,1.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/3/2021,584.0,23.0,561.0,9928.0,32.0,,5.0,0.0,0.039,18.0,1.0,1.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/4/2021,984.0,75.0,909.0,5904.0,48.0,,5.0,0.0,0.076,6.0,1.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/5/2021,652.0,30.0,622.0,13692.0,-14.0,6.0,5.0,0.0,0.046,22.0,0.0,1.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/6/2021,713.0,50.0,663.0,8556.0,52.0,8.0,5.0,0.0,0.07,13.0,1.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/7/2021,744.0,80.0,664.0,2232.0,93.0,24.0,5.0,0.0,0.108,3.0,1.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/8/2021,493.0,2.0,491.0,4437.0,8.0,16.0,5.0,0.0,0.004,9.0,1.0,1.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/9/2021,753.0,66.0,687.0,3012.0,99.0,20.0,5.0,0.0,0.088,4.0,1.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/10/2021,419.0,62.0,357.0,5447.0,-86.0,1.0,5.0,0.0,0.148,15.0,0.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/11/2021,769.0,64.0,705.0,7690.0,-43.0,2.0,5.0,0.0,0.083,11.0,0.0,0.0
65,"Paoletto, Dennie",1,"Howroyd, Kylie",Margaree,1/12/2021,665.0,31.0,634.0,5320.0,22.0,21.0,5.0,0.0,0.047,8.0,1.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/1/2021,652.0,2.0,650.0,3260.0,72.0,,5.0,0.0,0.003,5.0,1.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/2/2021,645.0,14.0,631.0,5160.0,23.0,,5.0,0.0,0.022,8.0,1.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/3/2021,926.0,23.0,903.0,14816.0,-38.0,,5.0,0.0,0.025,16.0,0.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/4/2021,613.0,63.0,550.0,7356.0,-48.0,,5.0,0.0,0.103,13.0,0.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/5/2021,823.0,47.0,776.0,5761.0,-17.0,13.0,5.0,0.0,0.057,7.0,0.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/6/2021,949.0,50.0,899.0,17082.0,-23.0,12.0,5.0,0.0,0.053,19.0,0.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/7/2021,452.0,51.0,401.0,6328.0,63.0,8.0,5.0,0.0,0.113,16.0,1.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/8/2021,675.0,64.0,611.0,10125.0,10.0,0.0,5.0,0.0,0.095,17.0,1.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/9/2021,499.0,87.0,412.0,4491.0,-45.0,21.0,5.0,0.0,0.174,11.0,0.0,0.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/10/2021,476.0,20.0,456.0,1428.0,91.0,24.0,5.0,0.0,0.042,3.0,1.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/11/2021,723.0,16.0,707.0,13737.0,-70.0,7.0,5.0,0.0,0.022,19.0,0.0,1.0
67,"Alldis, Evelyn",3,"Befroy, Yorke",Margaree,1/12/2021,650.0,41.0,609.0,7150.0,63.0,16.0,5.0,0.0,0.063,12.0,1.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/1/2021,447.0,15.0,432.0,4023.0,-5.0,,5.0,0.0,0.034,9.0,0.0,1.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/2/2021,672.0,3.0,669.0,6720.0,-37.0,,5.0,0.0,0.004,10.0,0.0,1.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/3/2021,665.0,28.0,637.0,10640.0,66.0,,5.0,0.0,0.042,17.0,1.0,1.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/4/2021,670.0,66.0,604.0,6700.0,-48.0,,5.0,0.0,0.099,11.0,0.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/5/2021,488.0,71.0,417.0,8784.0,-24.0,3.0,5.0,0.0,0.145,21.0,0.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/6/2021,883.0,71.0,812.0,3532.0,-54.0,17.0,5.0,0.0,0.08,4.0,0.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/7/2021,620.0,62.0,558.0,11780.0,-1.0,8.0,5.0,0.0,0.1,21.0,0.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/8/2021,695.0,51.0,644.0,6255.0,95.0,26.0,5.0,0.0,0.073,10.0,1.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/9/2021,497.0,43.0,454.0,4473.0,76.0,17.0,5.0,0.0,0.087,10.0,1.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/10/2021,977.0,31.0,946.0,6839.0,-47.0,10.0,5.0,0.0,0.032,7.0,0.0,1.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/11/2021,634.0,77.0,557.0,6340.0,54.0,2.0,5.0,0.0,0.121,11.0,1.0,0.0
68,"Garbutt, Smitty",1,"Howroyd, Kylie",Margaree,1/12/2021,583.0,12.0,571.0,8745.0,-1.0,7.0,5.0,0.0,0.021,15.0,0.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/1/2021,592.0,2.0,590.0,2368.0,57.0,,5.0,0.0,0.003,4.0,1.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/2/2021,625.0,30.0,595.0,12500.0,-58.0,,5.0,0.0,0.048,21.0,0.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/3/2021,907.0,48.0,859.0,2721.0,13.0,,5.0,0.0,0.053,3.0,1.0,0.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/4/2021,957.0,25.0,932.0,14355.0,-50.0,,5.0,0.0,0.026,15.0,0.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/5/2021,943.0,76.0,867.0,10373.0,-44.0,26.0,5.0,0.0,0.081,12.0,0.0,0.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/6/2021,592.0,17.0,575.0,2960.0,-79.0,14.0,5.0,0.0,0.029,5.0,0.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/7/2021,790.0,56.0,734.0,6320.0,-38.0,4.0,5.0,0.0,0.071,9.0,0.0,0.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/8/2021,830.0,19.0,811.0,11620.0,-87.0,2.0,5.0,0.0,0.023,14.0,0.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/9/2021,995.0,15.0,980.0,2985.0,57.0,16.0,5.0,0.0,0.015,3.0,1.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/10/2021,547.0,69.0,478.0,1641.0,72.0,4.0,5.0,0.0,0.126,3.0,1.0,0.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/11/2021,879.0,11.0,868.0,4395.0,60.0,12.0,5.0,0.0,0.013,5.0,1.0,1.0
71,"Corbitt, Alane",1,"Howroyd, Kylie",Margaree,1/12/2021,578.0,68.0,510.0,10982.0,95.0,22.0,5.0,0.0,0.118,22.0,1.0,0.0
73,"Semark, Rona",3,"Befroy, Yorke",Margaree,1/1/2021,547.0,24.0,523.0,2188.0,-7.0,,5.0,0.0,0.044,4.0,0.0,1.0
73,"Semark, Rona",3,"Befroy, Yorke",Margaree,1/2/2021,934.0,34.0,900.0,4670.0,79.0,,5.0,0.0,0.036,5.0,1.0,1.0
