id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
64,"Neller, Omar",5,"Gallardo, Silvan",1/4/2021,Halifax,767,6,0.008,TRUE,5,773,6184,8,,6,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/3/2021,Halifax,597,57,0.087,FALSE,5,654,10464,18,,-23,0,FALSE
64,"Neller, Omar",5,"Gallardo, Silvan",1/2/2021,Halifax,364,83,0.186,FALSE,5,447,7152,20,,94,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/1/2021,Halifax,415,0,0,TRUE,5,415,1660,4,,73,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/12/2021,Halifax,941,10,0.011,TRUE,5,951,9510,10,16,91,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/11/2021,Halifax,888,6,0.007,TRUE,5,894,18774,21,25,-49,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/10/2021,Halifax,519,86,0.142,FALSE,5,605,10890,21,14,13,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/9/2021,Halifax,967,0,0,TRUE,5,967,10637,11,25,-35,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/8/2021,Halifax,707,39,0.052,FALSE,5,746,7460,11,11,-91,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/7/2021,Halifax,744,34,0.044,TRUE,5,778,2334,3,18,26,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/6/2021,Halifax,557,44,0.073,FALSE,5,601,9616,17,13,-31,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/5/2021,Halifax,402,58,0.126,FALSE,5,460,6440,16,12,72,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/4/2021,Halifax,430,1,0.002,TRUE,5,431,2155,5,,-72,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/3/2021,Halifax,397,67,0.144,FALSE,5,464,7424,19,,71,0,TRUE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/2/2021,Halifax,562,81,0.126,FALSE,5,643,3858,7,,-66,0,FALSE
77,"Flintoff, Curtice",5,"Gallardo, Silvan",1/1/2021,Halifax,765,18,0.023,TRUE,5,783,4698,6,,-100,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/12/2021,Halifax,374,28,0.07,FALSE,5,402,7236,19,14,-27,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/11/2021,Halifax,561,42,0.07,FALSE,5,603,8442,15,12,45,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/10/2021,Halifax,507,61,0.107,FALSE,5,568,3408,7,12,23,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/9/2021,Halifax,908,19,0.02,TRUE,5,927,13905,15,3,-45,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/8/2021,Halifax,641,68,0.096,FALSE,5,709,9217,14,9,-3,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/7/2021,Halifax,512,25,0.047,TRUE,5,537,6981,14,27,51,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/6/2021,Halifax,694,51,0.068,FALSE,5,745,15645,23,14,79,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/5/2021,Halifax,431,15,0.034,TRUE,5,446,6244,14,4,-50,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/4/2021,Halifax,810,45,0.053,FALSE,5,855,13680,17,,-81,0,FALSE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/3/2021,Halifax,823,21,0.025,TRUE,5,844,10128,12,,78,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/2/2021,Halifax,855,74,0.08,FALSE,5,929,18580,22,,69,0,TRUE
82,"Montier, Jessalin",5,"Gallardo, Silvan",1/1/2021,Halifax,568,18,0.031,TRUE,5,586,9376,17,,78,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/12/2021,Halifax,557,6,0.011,TRUE,5,563,2252,4,14,30,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/11/2021,Halifax,652,1,0.002,TRUE,5,653,4571,7,23,-63,0,FALSE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/10/2021,Halifax,752,60,0.074,FALSE,5,812,14616,19,1,25,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/9/2021,Halifax,677,59,0.08,FALSE,5,736,8832,13,25,-70,0,FALSE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/8/2021,Halifax,719,71,0.09,FALSE,5,790,7900,11,23,41,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/7/2021,Halifax,630,29,0.044,TRUE,5,659,11203,18,22,43,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/6/2021,Halifax,756,60,0.074,FALSE,5,816,5712,8,2,-73,0,FALSE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/5/2021,Halifax,859,42,0.047,TRUE,5,901,6307,7,13,9,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/4/2021,Halifax,916,85,0.085,FALSE,5,1001,20020,22,,-5,0,FALSE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/3/2021,Halifax,565,15,0.026,TRUE,5,580,7540,13,,59,0,TRUE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/2/2021,Halifax,683,55,0.075,FALSE,5,738,5904,9,,-44,0,FALSE
83,"Tabb, Delcine",4,"Swallow, Dorian",1/1/2021,Halifax,479,21,0.042,TRUE,5,500,6500,14,,15,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/12/2021,Halifax,530,0,0,TRUE,5,530,6890,13,11,-25,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/11/2021,Halifax,617,31,0.048,TRUE,5,648,13608,22,7,79,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/10/2021,Halifax,803,7,0.009,TRUE,5,810,12960,16,13,64,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/9/2021,Halifax,855,20,0.023,TRUE,5,875,4375,5,21,47,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/8/2021,Halifax,694,10,0.014,TRUE,5,704,5632,8,16,-91,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/7/2021,Halifax,886,6,0.007,TRUE,5,892,6244,7,26,-82,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/6/2021,Halifax,899,60,0.063,FALSE,5,959,4795,5,11,78,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/5/2021,Halifax,405,73,0.153,FALSE,5,478,9082,22,2,-55,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/4/2021,Halifax,474,71,0.13,FALSE,5,545,4360,9,,-79,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/3/2021,Halifax,724,7,0.01,TRUE,5,731,4386,6,,-8,0,FALSE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/2/2021,Halifax,678,52,0.071,FALSE,5,730,10220,15,,66,0,TRUE
84,"Arnal, Edwina",5,"Gallardo, Silvan",1/1/2021,Halifax,538,22,0.039,TRUE,5,560,6720,12,,-75,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/12/2021,Halifax,758,42,0.053,FALSE,5,800,11200,15,1,-67,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/11/2021,Halifax,759,11,0.014,TRUE,5,770,10010,13,22,25,0,TRUE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/10/2021,Halifax,478,80,0.143,FALSE,5,558,3906,8,6,40,0,TRUE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/9/2021,Halifax,727,33,0.043,TRUE,5,760,2280,3,1,-43,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/8/2021,Halifax,505,25,0.047,TRUE,5,530,9010,18,2,-96,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/7/2021,Halifax,836,0,0,TRUE,5,836,5016,6,27,-54,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/6/2021,Halifax,833,23,0.027,TRUE,5,856,6848,8,18,-79,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/5/2021,Halifax,921,49,0.051,FALSE,5,970,20370,22,18,-26,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/4/2021,Halifax,474,49,0.094,FALSE,5,523,10983,23,,-83,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/3/2021,Halifax,548,45,0.076,FALSE,5,593,11860,22,,67,0,TRUE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/2/2021,Halifax,500,48,0.088,FALSE,5,548,4384,9,,-33,0,FALSE
87,"Caselick, Goldie",5,"Gallardo, Silvan",1/1/2021,Halifax,615,0,0,TRUE,5,615,7995,13,,-63,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/12/2021,Halifax,556,15,0.026,TRUE,5,571,5139,9,23,-51,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/11/2021,Halifax,486,40,0.076,FALSE,5,526,10520,22,7,-60,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/10/2021,Halifax,862,2,0.002,TRUE,5,864,6912,8,22,-92,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/9/2021,Halifax,851,54,0.06,FALSE,5,905,9050,11,7,14,0,TRUE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/8/2021,Halifax,349,65,0.157,FALSE,5,414,1242,4,3,5,0,TRUE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/7/2021,Halifax,395,21,0.05,FALSE,5,416,1664,4,25,-98,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/6/2021,Halifax,857,86,0.091,FALSE,5,943,18860,22,6,-64,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/5/2021,Halifax,863,69,0.074,FALSE,5,932,19572,23,19,-77,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/4/2021,Halifax,892,71,0.074,FALSE,5,963,17334,19,,21,0,TRUE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/3/2021,Halifax,355,66,0.157,FALSE,5,421,3789,11,,-11,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/2/2021,Halifax,962,3,0.003,TRUE,5,965,5790,6,,-33,0,FALSE
96,"Connerry, Corry",5,"Gallardo, Silvan",1/1/2021,Halifax,669,24,0.035,TRUE,5,693,4851,7,,-92,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/12/2021,Halifax,937,45,0.046,TRUE,5,982,2946,3,2,-93,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/11/2021,Halifax,824,56,0.064,FALSE,5,880,16720,20,20,61,0,TRUE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/10/2021,Halifax,798,8,0.01,TRUE,5,806,9672,12,12,20,0,TRUE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/9/2021,Halifax,845,86,0.092,FALSE,5,931,17689,21,10,-54,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/8/2021,Halifax,636,8,0.012,TRUE,5,644,3864,6,8,80,0,TRUE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/7/2021,Halifax,722,37,0.049,TRUE,5,759,3795,5,0,-21,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/6/2021,Halifax,872,42,0.046,TRUE,5,914,2742,3,1,-78,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/5/2021,Halifax,897,19,0.021,TRUE,5,916,9160,10,3,-67,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/4/2021,Halifax,737,1,0.001,TRUE,5,738,14760,20,,18,0,TRUE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/3/2021,Halifax,751,51,0.064,FALSE,5,802,15238,20,,-22,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/2/2021,Halifax,771,73,0.086,FALSE,5,844,11816,15,,-4,0,FALSE
98,"Grantham, Kassi",5,"Gallardo, Silvan",1/1/2021,Halifax,466,2,0.004,TRUE,5,468,6084,13,,32,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/12/2021,Halifax,665,82,0.11,FALSE,5,747,5976,9,4,96,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/11/2021,Halifax,851,7,0.008,TRUE,5,858,6864,8,18,-60,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/10/2021,Halifax,903,12,0.013,TRUE,5,915,15555,17,1,-34,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/9/2021,Halifax,883,37,0.04,TRUE,5,920,16560,19,7,48,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/8/2021,Halifax,753,75,0.091,FALSE,5,828,5796,8,1,-17,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/7/2021,Halifax,838,52,0.058,FALSE,5,890,18690,22,9,63,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/6/2021,Halifax,400,53,0.117,FALSE,5,453,8154,20,27,-65,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/5/2021,Halifax,776,64,0.076,FALSE,5,840,8400,11,27,-63,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/4/2021,Halifax,432,79,0.155,FALSE,5,511,6132,14,,60,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/3/2021,Halifax,695,63,0.083,FALSE,5,758,6822,10,,36,0,TRUE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/2/2021,Halifax,827,85,0.093,FALSE,5,912,8208,10,,-21,0,FALSE
99,"Haddinton, Ardath",5,"Gallardo, Silvan",1/1/2021,Halifax,790,10,0.013,TRUE,5,800,11200,14,,54,0,TRUE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/12/2021,Halifax,619,31,0.048,TRUE,5,650,1950,3,0,-10,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/11/2021,Halifax,725,32,0.042,TRUE,5,757,6813,9,14,-49,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/10/2021,Halifax,697,61,0.08,FALSE,5,758,9096,13,14,31,0,TRUE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/9/2021,Halifax,471,28,0.056,FALSE,5,499,2994,6,9,-77,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/8/2021,Halifax,668,45,0.063,FALSE,5,713,10695,16,0,1,0,TRUE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/7/2021,Halifax,598,48,0.074,FALSE,5,646,5168,9,21,37,0,TRUE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/6/2021,Halifax,812,39,0.046,TRUE,5,851,8510,10,9,-93,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/5/2021,Halifax,566,16,0.027,TRUE,5,582,6402,11,26,-41,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/4/2021,Halifax,894,57,0.06,FALSE,5,951,5706,6,,-74,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/3/2021,Halifax,426,78,0.155,FALSE,5,504,8568,20,,31,0,TRUE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/2/2021,Halifax,817,37,0.043,TRUE,5,854,13664,17,,-81,0,FALSE
101,"Runnacles, Harlin",5,"Gallardo, Silvan",1/1/2021,Halifax,568,18,0.031,TRUE,5,586,8790,15,,14,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/12/2021,Halifax,837,35,0.04,TRUE,5,872,4360,5,8,50,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/11/2021,Halifax,661,34,0.049,TRUE,5,695,6255,9,16,-89,0,FALSE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/10/2021,Halifax,839,38,0.043,TRUE,5,877,14909,18,16,-51,0,FALSE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/9/2021,Halifax,747,24,0.031,TRUE,5,771,14649,20,16,-93,0,FALSE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/8/2021,Halifax,819,31,0.036,TRUE,5,850,17850,22,17,84,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/7/2021,Halifax,569,14,0.024,TRUE,5,583,3498,6,11,80,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/6/2021,Halifax,897,9,0.01,TRUE,5,906,5436,6,17,86,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/5/2021,Halifax,888,25,0.027,TRUE,5,913,8217,9,6,57,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/4/2021,Halifax,649,5,0.008,TRUE,5,654,7848,12,,5,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/3/2021,Halifax,835,52,0.059,FALSE,5,887,16853,20,,80,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/2/2021,Halifax,705,3,0.004,TRUE,5,708,11328,16,,90,0,TRUE
102,"Paulich, Melessa",4,"Swallow, Dorian",1/1/2021,Halifax,416,3,0.007,TRUE,5,419,2095,5,,-70,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/12/2021,Halifax,910,14,0.015,TRUE,5,924,14784,16,24,43,0,TRUE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/11/2021,Halifax,396,79,0.166,FALSE,5,475,1900,5,27,-4,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/10/2021,Halifax,882,13,0.015,TRUE,5,895,3580,4,0,-16,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/9/2021,Halifax,458,53,0.104,FALSE,5,511,10731,23,2,76,0,TRUE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/8/2021,Halifax,623,48,0.072,FALSE,5,671,8052,13,1,-31,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/7/2021,Halifax,358,45,0.112,FALSE,5,403,4030,11,25,22,0,TRUE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/6/2021,Halifax,601,50,0.077,FALSE,5,651,13671,23,2,-17,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/5/2021,Halifax,798,39,0.047,TRUE,5,837,5022,6,18,82,0,TRUE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/4/2021,Halifax,820,57,0.065,FALSE,5,877,14909,18,,-45,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/3/2021,Halifax,692,17,0.024,TRUE,5,709,6381,9,,71,0,TRUE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/2/2021,Halifax,977,12,0.012,TRUE,5,989,20769,21,,-99,0,FALSE
106,"Timmons, Hortense",5,"Gallardo, Silvan",1/1/2021,Halifax,419,20,0.046,TRUE,5,439,4390,10,,-63,0,FALSE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/12/2021,Halifax,547,10,0.018,TRUE,5,557,6127,11,5,-19,0,FALSE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/11/2021,Halifax,541,43,0.074,FALSE,5,584,3504,6,6,-36,0,FALSE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/10/2021,Halifax,388,32,0.076,FALSE,5,420,2100,5,18,-60,0,FALSE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/9/2021,Halifax,647,11,0.017,TRUE,5,658,1974,3,20,51,0,TRUE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/8/2021,Halifax,546,72,0.117,FALSE,5,618,9270,17,15,62,0,TRUE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/7/2021,Halifax,883,37,0.04,TRUE,5,920,10120,11,5,32,0,TRUE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/6/2021,Halifax,402,30,0.069,FALSE,5,432,3024,8,27,44,0,TRUE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/5/2021,Halifax,576,79,0.121,FALSE,5,655,5240,9,13,86,0,TRUE
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/4/2021,Halifax,,,,,5,,,,,,0,
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/3/2021,Halifax,,,,,5,,,,,,0,
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/2/2021,Halifax,,,,,5,,,,,,0,
112,"Couttes, Rosalie",4,"Swallow, Dorian",1/1/2021,Halifax,,,,,5,,,,,,0,
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/12/2021,Halifax,824,45,0.052,FALSE,5,869,4345,5,9,98,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/11/2021,Halifax,766,79,0.093,FALSE,5,845,7605,10,23,63,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/10/2021,Halifax,504,38,0.07,FALSE,5,542,1626,3,7,42,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/9/2021,Halifax,514,64,0.111,FALSE,5,578,5780,11,13,-25,0,FALSE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/8/2021,Halifax,685,64,0.085,FALSE,5,749,8988,13,8,54,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/7/2021,Halifax,488,38,0.072,FALSE,5,526,5260,11,12,-28,0,FALSE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/6/2021,Halifax,848,71,0.077,FALSE,5,919,11028,13,27,73,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/5/2021,Halifax,611,87,0.125,FALSE,5,698,4886,8,19,61,0,TRUE
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
114,"Veevers, Elmore",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
115,"Pettett, Klement",5,"Gallardo, Silvan",1/12/2021,Halifax,628,19,0.029,TRUE,5,647,8411,13,9,-92,0,FALSE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/11/2021,Halifax,646,2,0.003,TRUE,5,648,6480,10,26,-87,0,FALSE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/10/2021,Halifax,778,51,0.062,FALSE,5,829,2487,3,9,-20,0,FALSE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/9/2021,Halifax,827,57,0.064,FALSE,5,884,9724,12,8,80,0,TRUE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/8/2021,Halifax,446,85,0.16,FALSE,5,531,10089,23,11,0,0,TRUE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/7/2021,Halifax,701,3,0.004,TRUE,5,704,14784,21,4,-37,0,FALSE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/6/2021,Halifax,657,28,0.041,TRUE,5,685,4110,6,15,94,0,TRUE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/5/2021,Halifax,580,47,0.075,FALSE,5,627,8778,15,10,-18,0,FALSE
115,"Pettett, Klement",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
115,"Pettett, Klement",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
115,"Pettett, Klement",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
115,"Pettett, Klement",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
120,"Patise, Jill",5,"Gallardo, Silvan",1/12/2021,Halifax,601,42,0.065,FALSE,5,643,3215,5,2,7,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/11/2021,Halifax,702,29,0.04,TRUE,5,731,15351,22,8,81,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/10/2021,Halifax,801,19,0.023,TRUE,5,820,8200,10,5,23,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/9/2021,Halifax,864,40,0.044,TRUE,5,904,5424,6,17,-98,0,FALSE
120,"Patise, Jill",5,"Gallardo, Silvan",1/8/2021,Halifax,785,41,0.05,FALSE,5,826,15694,20,7,32,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/7/2021,Halifax,809,54,0.063,FALSE,5,863,3452,4,15,-73,0,FALSE
120,"Patise, Jill",5,"Gallardo, Silvan",1/6/2021,Halifax,850,61,0.067,FALSE,5,911,7288,9,15,100,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/5/2021,Halifax,416,1,0.002,TRUE,5,417,3336,8,9,16,0,TRUE
120,"Patise, Jill",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
120,"Patise, Jill",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
120,"Patise, Jill",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
120,"Patise, Jill",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/12/2021,Halifax,485,3,0.006,TRUE,5,488,6832,14,26,53,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/11/2021,Halifax,666,30,0.043,TRUE,5,696,11832,18,26,35,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/10/2021,Halifax,414,84,0.169,FALSE,5,498,7968,19,5,36,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/9/2021,Halifax,841,45,0.051,FALSE,5,886,12404,15,12,82,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/8/2021,Halifax,771,9,0.012,TRUE,5,780,8580,11,2,8,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/7/2021,Halifax,863,83,0.088,FALSE,5,946,15136,18,7,96,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/6/2021,Halifax,778,31,0.038,TRUE,5,809,6472,8,3,-2,0,FALSE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/5/2021,Halifax,515,26,0.048,TRUE,5,541,5410,11,15,25,0,TRUE
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/4/2021,Halifax,,,,,5,,,,,,0,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/3/2021,Halifax,,,,,5,,,,,,0,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/2/2021,Halifax,,,,,5,,,,,,0,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",1/1/2021,Halifax,,,,,5,,,,,,0,
125,"Wordley, Gabie",4,"Swallow, Dorian",1/12/2021,Halifax,888,12,0.013,TRUE,5,900,18900,21,14,11,0,TRUE
